district,name,votes,percent_votes
Stormont--Dundas--South Glengarry,Bob Kilger ** Liberal/Libéral,17779,36.78
Stormont--Dundas--South Glengarry,Elaine MacDonald N.D.P./N.P.D.,5387,11.15
Stormont--Dundas--South Glengarry,Tom Manley Green Party/Parti Vert,3491,7.22
Sudbury,Diane Marleau ** Liberal/Libéral,18914,44.19
Sudbury,Gerry McIntaggart N.D.P./N.P.D.,12781,29.86
Sudbury,Stephen L. Butcher Conservative/conservateur,9008,21.05
Sudbury,Luke Norton Green Party/Parti Vert,1999,4.67
Sudbury,Dave Starbuck Marxist-Leninist/Marxiste-Léniniste,100,0.23
Thornhill,Susan Kadis Liberal/Libéral,28709,54.58
Thornhill,Josh Cooper Conservative/conservateur,18125,34.46
Thornhill,Rick Morelli N.D.P./N.P.D.,3671,6.98
Thornhill,Lloyd Helferty Green Party/Parti Vert,1622,3.08
Thornhill,Benjamin Fitzerman Independent/Indépendant,241,0.46
Thornhill,Simion Iron Independent/Indépendant,233,0.44
Thunder Bay--Rainy River,Ken Boshcoff Liberal/Libéral,14290,39.37
Thunder Bay--Rainy River,John Rafferty N.D.P./N.P.D.,10781,29.7
Thunder Bay--Rainy River,David Leskowski Conservative/conservateur,9559,26.33
Thunder Bay--Rainy River,Russ Aegard Green Party/Parti Vert,856,2.36
Thunder Bay--Rainy River,Doug Thompson Marijuana Party/Parti Marijuana,547,1.51
Thunder Bay--Rainy River,Johannes Scheibler Christian Heritage Party/Parti de l'Héritage Chrétien,267,0.74
Thunder Bay--Superior North/Thunder Bay--Superior-Nord,Joe Comuzzi ** Liberal/Libéral,15022,43.04
Thunder Bay--Superior North/Thunder Bay--Superior-Nord,Bruce Hyer N.D.P./N.P.D.,10230,29.31
Thunder Bay--Superior North/Thunder Bay--Superior-Nord,Bev Sarafin Conservative/conservateur,7394,21.18
Thunder Bay--Superior North/Thunder Bay--Superior-Nord,Carl Rose Green Party/Parti Vert,1614,4.62
Thunder Bay--Superior North/Thunder Bay--Superior-Nord,Denis A. Carrière Marijuana Party/Parti Marijuana,645,1.85
Timmins--James Bay/Timmins--Baie James,Charlie Angus N.D.P./N.P.D.,14138,41.45
Timmins--James Bay/Timmins--Baie James,Raymond Chénier Liberal/Libéral,13525,39.65
Timmins--James Bay/Timmins--Baie James,Andrew Van Oosten Conservative/conservateur,5682,16.66
Timmins--James Bay/Timmins--Baie James,Marsha Gail Kriss Green Party/Parti Vert,767,2.25
Toronto Centre/Toronto-Centre,Bill Graham ** Liberal/Libéral,30336,56.53
Toronto Centre/Toronto-Centre,Michael Shapcott N.D.P./N.P.D.,12747,23.75
Toronto Centre/Toronto-Centre,Megan Harris Conservative/conservateur,7936,14.79
Toronto Centre/Toronto-Centre,Gabriel Draven Green Party/Parti Vert,2097,3.91
Toronto Centre/Toronto-Centre,Jay Wagner Marijuana Party/Parti Marijuana,313,0.58
Toronto Centre/Toronto-Centre,Dan Goldstick Communist/Communiste,106,0.2
Toronto Centre/Toronto-Centre,Philip Fernandez Marxist-Leninist/Marxiste-Léniniste,65,0.12
Toronto Centre/Toronto-Centre,Kevin Peck Canadian Action/Action canadienne,63,0.12
Toronto--Danforth,Jack Layton N.D.P./N.P.D.,22198,46.34
Toronto--Danforth,Dennis Mills ** Liberal/Libéral,19803,41.34
Toronto--Danforth,Loftus Cuddy Conservative/conservateur,2975,6.21
Toronto--Danforth,Jim Harris Green Party/Parti Vert,2575,5.38
Toronto--Danforth,Scott Yee Marijuana Party/Parti Marijuana,265,0.55
Toronto--Danforth,Marcell Rodden Marxist-Leninist/Marxiste-Léniniste,84,0.18
Trinity--Spadina,Tony Ianno ** Liberal/Libéral,23202,43.55
Trinity--Spadina,Olivia Chow N.D.P./N.P.D.,22397,42.04
Trinity--Spadina,David Watters Conservative/conservateur,4605,8.64
Trinity--Spadina,Mark Viitala Green Party/Parti Vert,2259,4.24
Trinity--Spadina,Asif Hossain PC Party/Parti PC,531,1
Trinity--Spadina,Nick Lin Marxist-Leninist/Marxiste-Léniniste,102,0.19
Trinity--Spadina,Tristan Alexander Downe-Dewdney Canadian Action/Action canadienne,91,0.17
Trinity--Spadina,Daniel Knezetic No Affiliation/Aucune appartenance,89,0.17
Vaughan,Maurizio Bevilacqua ** Liberal/Libéral,31430,62.96
Vaughan,Joe Spina Conservative/conservateur,11821,23.68
Vaughan,Octavia Beckles N.D.P./N.P.D.,4371,8.76
Vaughan,Russell Korus Green Party/Parti Vert,1722,3.45
Vaughan,Paolo Fabrizio Libertarian/Libertarien,388,0.78
Vaughan,Walter Aolari Canadian Action/Action canadienne,192,0.38
Welland,John Maloney ** Liberal/Libéral,19642,39.63
Welland,Jody Di Bartolomeo N.D.P./N.P.D.,14623,29.5
Welland,Mel Grunstein Conservative/conservateur,12997,26.22
Welland,Ryan McLaughlin Green Party/Parti Vert,1454,2.93
Welland,Irma D. Ruiter Christian Heritage Party/Parti de l'Héritage Chrétien,735,1.48
Welland,Ron Walker Marxist-Leninist/Marxiste-Léniniste,113,0.23
Wellington--Halton Hills,Mike Chong Conservative/conservateur,21479,42.81
Wellington--Halton Hills,Bruce Hood Liberal/Libéral,19173,38.21
Wellington--Halton Hills,Noel Duignan N.D.P./N.P.D.,5974,11.91
Wellington--Halton Hills,Brent Bouteiller Green Party/Parti Vert,2725,5.43
Wellington--Halton Hills,Pat Woode Christian Heritage Party/Parti de l'Héritage Chrétien,826,1.65
Whitby--Oshawa,Judi Longfield ** Liberal/Libéral,25649,45.04
Whitby--Oshawa,Ian MacNeil Conservative/conservateur,20531,36.06
Whitby--Oshawa,Maret Sadem-Thompson N.D.P./N.P.D.,8002,14.05
Whitby--Oshawa,Michael MacDonald Green Party/Parti Vert,2759,4.85
Willowdale,Jim Peterson ** Liberal/Libéral,30855,61.39
Willowdale,Jovan Boseovski Conservative/conservateur,11615,23.11
Willowdale,Yvonne Bobb N.D.P./N.P.D.,4812,9.57
Willowdale,Sharolyn Vettese Green Party/Parti Vert,1844,3.67
Willowdale,Ardavan Behrouzi PC Party/Parti PC,883,1.76
Willowdale,Bernadette Michael Independent/Indépendant,253,0.5
Windsor--Tecumseh,Joe Comartin ** N.D.P./N.P.D.,20037,41.85
Windsor--Tecumseh,Rick Limoges Liberal/Libéral,16219,33.88
Windsor--Tecumseh,Rick Fuschi Conservative/conservateur,9827,20.53
Windsor--Tecumseh,Élizabeth Powles Green Party/Parti Vert,1613,3.37
Windsor--Tecumseh,Laura Chesnik Marxist-Leninist/Marxiste-Léniniste,182,0.38
Windsor West/Windsor-Ouest,Brian Masse ** N.D.P./N.P.D.,20297,45.97
Windsor West/Windsor-Ouest,Richard Pollock Liberal/Libéral,13831,31.32
Windsor West/Windsor-Ouest,Jordan Katz Conservative/conservateur,8348,18.91
Windsor West/Windsor-Ouest,Rob Spring Green Party/Parti Vert,1545,3.5
Windsor West/Windsor-Ouest,Enver Villamizar Marxist-Leninist/Marxiste-Léniniste,134,0.3
York Centre/York-Centre,Ken Dryden Liberal/Libéral,21520,54.79
York Centre/York-Centre,Michael Mostyn Conservative/conservateur,10318,26.27
York Centre/York-Centre,Peter Flaherty N.D.P./N.P.D.,5376,13.69
York Centre/York-Centre,Constantine Kritsonis Green Party/Parti Vert,1240,3.16
York Centre/York-Centre,Max Royz Independent/Indépendant,824,2.1
York--Simcoe,Peter Van Loan Conservative/conservateur,21343,45.17
York--Simcoe,Kate Wilson Liberal/Libéral,16763,35.47
York--Simcoe,Sylvia Gerl N.D.P./N.P.D.,5314,11.25
York--Simcoe,Bob Burrows Green Party/Parti Vert,2576,5.45
York--Simcoe,Stephen Sircelj PC Party/Parti PC,670,1.42
York--Simcoe,Vicki Gunn Christian Heritage Party/Parti de l'Héritage Chrétien,588,1.24
York South--Weston/York-Sud--Weston,Alan Tonks ** Liberal/Libéral,20537,59.83
York South--Weston/York-Sud--Weston,Paul Ferreira N.D.P./N.P.D.,7281,21.21
York South--Weston/York-Sud--Weston,Stephen Halicki Conservative/conservateur,5133,14.95
York South--Weston/York-Sud--Weston,Jessica Fracassi Green Party/Parti Vert,1199,3.49
York South--Weston/York-Sud--Weston,Shirley Hawley Communist/Communiste,175,0.51
York West/York-Ouest,Judy Sgro ** Liberal/Libéral,17903,64.74
York West/York-Ouest,Sandra Romano Anthony N.D.P./N.P.D.,4228,15.29
York West/York-Ouest,Leslie Soobrian Conservative/conservateur,3120,11.28
York West/York-Ouest,Joseph Grubb Christian Heritage Party/Parti de l'Héritage Chrétien,1580,5.71
York West/York-Ouest,Tim McKellar Green Party/Parti Vert,824,2.98
Brandon--Souris,Merv Tweed Conservative/conservateur,18209,51.72
Brandon--Souris,Murray Downing Liberal/Libéral,8522,24.21
Brandon--Souris,Mike Abbey N.D.P./N.P.D.,6740,19.15
Brandon--Souris,David Kattenburg Green Party/Parti Vert,1264,3.59
Brandon--Souris,Colin Atkins Christian Heritage Party/Parti de l'Héritage Chrétien,351,1
Brandon--Souris,Lisa Gallagher Communist/Communiste,118,0.34
Charleswood--St. James,Steven John Fletcher Conservative/conservateur,18688,44.29
Charleswood--St. James,Glen Murray Liberal/Libéral,17954,42.55
Charleswood--St. James,Peter Carney N.D.P./N.P.D.,4283,10.15
Charleswood--St. James,Andrew Basham Green Party/Parti Vert,880,2.09
Charleswood--St. James,Dan Zupansky Marijuana Party/Parti Marijuana,337,0.8
Charleswood--St. James,Beatriz Alas Communist/Communiste,49,0.12
Churchill,Bev Desjarlais ** N.D.P./N.P.D.,8612,43.44
Churchill,Ron Evans Liberal/Libéral,7604,38.35
Churchill,Bill Archer Conservative/conservateur,2999,15.13
Churchill,C. David Nickarz Green Party/Parti Vert,612,3.09
Dauphin--Swan River,Inky Mark ** Conservative/conservateur,18025,53.95
Dauphin--Swan River,Walter Kolisnyk N.D.P./N.P.D.,7341,21.97
Dauphin--Swan River,Don Dewar Liberal/Libéral,6809,20.38
Dauphin--Swan River,Lindy Clubb Green Party/Parti Vert,673,2.01
Dauphin--Swan River,David C. Andres Christian Heritage Party/Parti de l'Héritage Chrétien,560,1.68
Elmwood--Transcona,Bill Blaikie ** N.D.P./N.P.D.,15221,51.99
Elmwood--Transcona,Bryan McLeod Conservative/conservateur,7644,26.11
Elmwood--Transcona,Tanya Parks Liberal/Libéral,4923,16.81
Elmwood--Transcona,Elijah Gair Green Party/Parti Vert,719,2.46
Elmwood--Transcona,Robert Scott Christian Heritage Party/Parti de l'Héritage Chrétien,386,1.32
Elmwood--Transcona,Gavin Whittaker Marijuana Party/Parti Marijuana,311,1.06
Elmwood--Transcona,Paul Sidon Communist/Communiste,74,0.25
Kildonan--St. Paul,Joy Smith Conservative/conservateur,13582,37.3
Kildonan--St. Paul,Terry Duguid Liberal/Libéral,13304,36.54
Kildonan--St. Paul,Lorene Mahoney N.D.P./N.P.D.,8202,22.53
Kildonan--St. Paul,Jacob Giesbrecht Green Party/Parti Vert,756,2.08
Kildonan--St. Paul,Rebecca Whittaker Marijuana Party/Parti Marijuana,290,0.8
Kildonan--St. Paul,Katharine Reimer Christian Heritage Party/Parti de l'Héritage Chrétien,278,0.76
Portage--Lisgar,Brian Pallister ** Conservative/conservateur,22939,65.93
Portage--Lisgar,Don Kuhl Liberal/Libéral,6174,17.74
Portage--Lisgar,Daren Van Den Bussche N.D.P./N.P.D.,3251,9.34
Portage--Lisgar,David Reimer Christian Heritage Party/Parti de l'Héritage Chrétien,1458,4.19
Portage--Lisgar,Marc Payette Green Party/Parti Vert,856,2.46
Portage--Lisgar,Allister Cucksey Communist/Communiste,117,0.34
Provencher,Vic Toews ** Conservative/conservateur,22694,63.02
Provencher,Peter Epp Liberal/Libéral,8975,24.92
Provencher,Sarah Zaharia N.D.P./N.P.D.,3244,9.01
Provencher,Janine G. Gibson Green Party/Parti Vert,1100,3.05
Saint Boniface/Saint-Boniface,Raymond Simard ** Liberal/Libéral,17989,46.61
Saint Boniface/Saint-Boniface,Ken Cooper Conservative/conservateur,11956,30.98
Saint Boniface/Saint-Boniface,Mathieu Allard N.D.P./N.P.D.,6954,18.02
Saint Boniface/Saint-Boniface,Daniel Backé Green Party/Parti Vert,925,2.4
Saint Boniface/Saint-Boniface,Jeannine Moquin-Perry Christian Heritage Party/Parti de l'Héritage Chrétien,378,0.98
Saint Boniface/Saint-Boniface,Chris Buors Marijuana Party/Parti Marijuana,317,0.82
Saint Boniface/Saint-Boniface,Gérard Guay Communist/Communiste,77,0.2
Selkirk--Interlake,James Bezan Conservative/conservateur,18727,47.25
Selkirk--Interlake,Duane Nicol N.D.P./N.P.D.,10516,26.53
Selkirk--Interlake,Bruce Benson Liberal/Libéral,9059,22.85
Selkirk--Interlake,Trevor Farley Green Party/Parti Vert,982,2.48
Selkirk--Interlake,Anthony Barendregt Christian Heritage Party/Parti de l'Héritage Chrétien,353,0.89
Winnipeg Centre/Winnipeg-Centre,Pat Martin ** N.D.P./N.P.D.,12149,45.39
Winnipeg Centre/Winnipeg-Centre,David Northcott Liberal/Libéral,9285,34.69
Winnipeg Centre/Winnipeg-Centre,Robert Eng Conservative/conservateur,3631,13.56
Winnipeg Centre/Winnipeg-Centre,Robin (Pilar) Faye Green Party/Parti Vert,1151,4.3
Winnipeg Centre/Winnipeg-Centre,John M. Siedleski Marijuana Party/Parti Marijuana,346,1.29
Winnipeg Centre/Winnipeg-Centre,Anna-Celestrya Carr Communist/Communiste,114,0.43
Winnipeg Centre/Winnipeg-Centre,Douglas Edward Schweitzer Independent/Indépendant,92,0.34
Winnipeg North/Winnipeg-Nord,Judy Wasylycia-Leis ** N.D.P./N.P.D.,12507,48.16
Winnipeg North/Winnipeg-Nord,Rey D. Pagtakhan ** Liberal/Libéral,9491,36.55
Winnipeg North/Winnipeg-Nord,Kris Stevenson Conservative/conservateur,3186,12.27
Winnipeg North/Winnipeg-Nord,Alon Weinberg Green Party/Parti Vert,531,2.04
Winnipeg North/Winnipeg-Nord,Eric Truijen Christian Heritage Party/Parti de l'Héritage Chrétien,141,0.54
Winnipeg North/Winnipeg-Nord,Darrell Rankin Communist/Communiste,111,0.43
Winnipeg South/Winnipeg-Sud,Reg Alcock ** Liberal/Libéral,19270,51.31
Winnipeg South/Winnipeg-Sud,Rod Bruinooge Conservative/conservateur,12770,34
Winnipeg South/Winnipeg-Sud,Catherine Green N.D.P./N.P.D.,4217,11.23
Winnipeg South/Winnipeg-Sud,Ron Cameron Green Party/Parti Vert,1003,2.67
Winnipeg South/Winnipeg-Sud,Jane MacDiarmid Christian Heritage Party/Parti de l'Héritage Chrétien,296,0.79
Winnipeg South Centre/Winnipeg-Centre-Sud,Anita Neville ** Liberal/Libéral,18133,46.6
Winnipeg South Centre/Winnipeg-Centre-Sud,Raj Joshi Conservative/conservateur,10516,27.02
Winnipeg South Centre/Winnipeg-Centre-Sud,James Allum N.D.P./N.P.D.,8270,21.25
Winnipeg South Centre/Winnipeg-Centre-Sud,Ian Scott Green Party/Parti Vert,1508,3.88
Winnipeg South Centre/Winnipeg-Centre-Sud,Andy Caisse Marijuana Party/Parti Marijuana,293,0.75
Winnipeg South Centre/Winnipeg-Centre-Sud,Magnus Thompson Canadian Action/Action canadienne,114,0.29
Winnipeg South Centre/Winnipeg-Centre-Sud,Andrew Dalgliesh Communist/Communiste,81,0.21
Battlefords--Lloydminster,Gerry Ritz ** Conservative/conservateur,15441,58.25
Battlefords--Lloydminster,Shawn McKee N.D.P./N.P.D.,5367,20.25
Battlefords--Lloydminster,Del Price Liberal/Libéral,4617,17.42
Battlefords--Lloydminster,Kelsey Pearson Green Party/Parti Vert,766,2.89
Battlefords--Lloydminster,Diane Stephan Christian Heritage Party/Parti de l'Héritage Chrétien,316,1.19
Blackstrap,Lynne Yelich ** Conservative/conservateur,15608,41.48
Blackstrap,Tiffany Paulsen Liberal/Libéral,11815,31.4
Blackstrap,Don Kossick N.D.P./N.P.D.,8862,23.55
Blackstrap,Lynn Oliphant Green Party/Parti Vert,1168,3.1
Blackstrap,Clayton A. Sundberg Christian Heritage Party/Parti de l'Héritage Chrétien,177,0.47
Churchill River/Rivière Churchill,Jeremy Harrison Conservative/conservateur,7279,37.39
Churchill River/Rivière Churchill,Al Ducharme Liberal/Libéral,5815,29.87
Churchill River/Rivière Churchill,Earl Cook N.D.P./N.P.D.,3910,20.09
Churchill River/Rivière Churchill,Rick Laliberte ** Independent/Indépendant,1923,9.88
Churchill River/Rivière Churchill,Marcella Gall Green Party/Parti Vert,539,2.77
Cypress Hills--Grasslands,David Anderson ** Conservative/conservateur,18010,60.64
Cypress Hills--Grasslands,Bill Caton Liberal/Libéral,5547,18.68
Cypress Hills--Grasslands,Jeff Potts N.D.P./N.P.D.,4901,16.5
Cypress Hills--Grasslands,Bev Currie Green Party/Parti Vert,1243,4.19
Palliser,Dave Batters Conservative/conservateur,11909,35.85
Palliser,Dick Proctor ** N.D.P./N.P.D.,11785,35.48
Palliser,John Williams Liberal/Libéral,8244,24.82
Palliser,Brian Rands Green Party/Parti Vert,829,2.5
Palliser,Harold Stephan Christian Heritage Party/Parti de l'Héritage Chrétien,451,1.36
Prince Albert,Brian Fitzpatrick ** Conservative/conservateur,13576,47.28
Prince Albert,Don Hovdebo N.D.P./N.P.D.,7221,25.15
Prince Albert,Patrick W. Jahn Liberal/Libéral,6929,24.13
Prince Albert,Marc Loiselle Green Party/Parti Vert,987,3.44
Regina--Lumsden--Lake Centre,Tom Lukiwski Conservative/conservateur,10289,33.21
Regina--Lumsden--Lake Centre,Gary Anderson Liberal/Libéral,10167,32.82
Regina--Lumsden--Lake Centre,Moe Kovatch N.D.P./N.P.D.,8300,26.79
Regina--Lumsden--Lake Centre,Larry Spencer ** Independent/Indépendant,1506,4.86
Regina--Lumsden--Lake Centre,Fiorindo Agi Green Party/Parti Vert,716,2.31
Regina--Qu'Appelle,Andrew Scheer Conservative/conservateur,10012,35.76
Regina--Qu'Appelle,Lorne Edmund Nystrom ** N.D.P./N.P.D.,9151,32.69
Regina--Qu'Appelle,Allyce Herle Liberal/Libéral,7793,27.84
Regina--Qu'Appelle,Deanna Robilliard Green Party/Parti Vert,639,2.28
Regina--Qu'Appelle,Mary Sylvia Nelson Christian Heritage Party/Parti de l'Héritage Chrétien,293,1.05
Regina--Qu'Appelle,Lorne Edward Widger No Affiliation/Aucune appartenance,106,0.38
Saskatoon--Humboldt,Bradley R. Trost Conservative/conservateur,9444,26.75
Saskatoon--Humboldt,Nettie Wiebe N.D.P./N.P.D.,9027,25.57
Saskatoon--Humboldt,Patrick Wolfe Liberal/Libéral,9009,25.52
Saskatoon--Humboldt,Jim Pankiw ** Independent/Indépendant,7076,20.04
Saskatoon--Humboldt,Ron Schriml Green Party/Parti Vert,680,1.93
Saskatoon--Humboldt,Larry Zarysky No Affiliation/Aucune appartenance,71,0.2
Saskatoon--Rosetown--Biggar,Carol Skelton ** Conservative/conservateur,11875,44.84
Saskatoon--Rosetown--Biggar,Dennis Gruending N.D.P./N.P.D.,9597,36.24
Saskatoon--Rosetown--Biggar,Myron Luczka Liberal/Libéral,4171,15.75
Saskatoon--Rosetown--Biggar,Rick Barsky Green Party/Parti Vert,841,3.18
Saskatoon--Wanuskewin,Maurice Vellacott ** Conservative/conservateur,15109,46.64
Saskatoon--Wanuskewin,Chris Axworthy Liberal/Libéral,10553,32.58
Saskatoon--Wanuskewin,Priscilla Settee N.D.P./N.P.D.,5770,17.81
Saskatoon--Wanuskewin,David Greenfield Green Party/Parti Vert,960,2.96
Souris--Moose Mountain,Ed Komarnicki Conservative/conservateur,11306,36.9
Souris--Moose Mountain,Grant Devine Independent/Indépendant,8399,27.42
Souris--Moose Mountain,Lonny McKague Liberal/Libéral,6001,19.59
Souris--Moose Mountain,Robert Stephen Stringer N.D.P./N.P.D.,4202,13.72
Souris--Moose Mountain,Sigfredo Gonzalez Green Party/Parti Vert,537,1.75
Souris--Moose Mountain,Robert Thomas Jacobson Christian Heritage Party/Parti de l'Héritage Chrétien,191,0.62
Wascana,Ralph Goodale ** Liberal/Libéral,20567,57.17
Wascana,Doug Cryer Conservative/conservateur,8709,24.21
Wascana,Erin M. K. Weir N.D.P./N.P.D.,5771,16.04
Wascana,Darcy Robilliard Green Party/Parti Vert,928,2.58
Yorkton--Melville,Garry Breitkreuz ** Conservative/conservateur,19940,62.94
Yorkton--Melville,Don Olson N.D.P./N.P.D.,5890,18.59
Yorkton--Melville,Ted Quewezance Liberal/Libéral,4697,14.83
Yorkton--Melville,Ralph Pilchner Green Party/Parti Vert,630,1.99
Yorkton--Melville,David Sawkiw Independent/Indépendant,524,1.65
Athabasca,Brian Jean Conservative/conservateur,17942,60.3
Athabasca,Doug Faulkner Liberal/Libéral,7158,24.05
Athabasca,Robert Cree N.D.P./N.P.D.,3115,10.47
Athabasca,Ian Hopfe Green Party/Parti Vert,1542,5.18
Calgary East/Calgary-Est,Deepak Obhrai ** Conservative/conservateur,21897,61.12
Calgary East/Calgary-Est,James Maxim Liberal/Libéral,7621,21.27
Calgary East/Calgary-Est,Elizabeth Thomas N.D.P./N.P.D.,3535,9.87
Calgary East/Calgary-Est,Dean Kenneth Christie Green Party/Parti Vert,2529,7.06
Calgary East/Calgary-Est,Jason Corey Devine Communist/Communiste,245,0.68
Calgary North Centre/Calgary-Centre-Nord,Jim Prentice Conservative/conservateur,28143,54.19
Calgary North Centre/Calgary-Centre-Nord,Cathy McClusky Liberal/Libéral,11093,21.36
Calgary North Centre/Calgary-Centre-Nord,John Chan N.D.P./N.P.D.,6298,12.13
Calgary North Centre/Calgary-Centre-Nord,Mark MacGillivray Green Party/Parti Vert,5840,11.24
Calgary North Centre/Calgary-Centre-Nord,Michael Falconar Independent/Indépendant,380,0.73
Calgary North Centre/Calgary-Centre-Nord,Margaret Peggy Askin Marxist-Leninist/Marxiste-Léniniste,184,0.35
Calgary Northeast/Calgary-Nord-Est,Art Hanger ** Conservative/conservateur,21924,62.24
Calgary Northeast/Calgary-Nord-Est,Dale Muti Liberal/Libéral,8672,24.62
Calgary Northeast/Calgary-Nord-Est,Giorgio Cattabeni N.D.P./N.P.D.,2682,7.61
Calgary Northeast/Calgary-Nord-Est,Morgan DuFord Green Party/Parti Vert,1658,4.71
Calgary Northeast/Calgary-Nord-Est,Steve Garland Canadian Action/Action canadienne,291,0.83
Calgary--Nose Hill,Diane Ablonczy ** Conservative/conservateur,31088,64.38
Calgary--Nose Hill,Ted Haney Liberal/Libéral,11051,22.89
Calgary--Nose Hill,Vinay Dey N.D.P./N.P.D.,3250,6.73
Calgary--Nose Hill,Richard Larson Green Party/Parti Vert,2898,6
Calgary South Centre/Calgary-Centre-Sud,Lee Richardson Conservative/conservateur,26192,51.16
Calgary South Centre/Calgary-Centre-Sud,Julia Turnbull Liberal/Libéral,15305,29.89
Calgary South Centre/Calgary-Centre-Sud,Phillip K. Liesemer Green Party/Parti Vert,5080,9.92
Calgary South Centre/Calgary-Centre-Sud,Keith Purdy N.D.P./N.P.D.,4350,8.5
Calgary South Centre/Calgary-Centre-Sud,Trevor Grover Canadian Action/Action canadienne,274,0.54
Calgary Southeast/Calgary-Sud-Est,Jason Kenney ** Conservative/conservateur,36843,71
Calgary Southeast/Calgary-Sud-Est,Jim Tanner Liberal/Libéral,8488,16.36
Calgary Southeast/Calgary-Sud-Est,Brian Pincott N.D.P./N.P.D.,3419,6.59
Calgary Southeast/Calgary-Sud-Est,George Read Green Party/Parti Vert,3142,6.05
Calgary Southwest/Calgary-Sud-Ouest,Stephen J. Harper ** Conservative/conservateur,35297,68.36
Calgary Southwest/Calgary-Sud-Ouest,Avalon Roberts Liberal/Libéral,9501,18.4
Calgary Southwest/Calgary-Sud-Ouest,Darcy Kraus Green Party/Parti Vert,3210,6.22
Calgary Southwest/Calgary-Sud-Ouest,Daria Fox N.D.P./N.P.D.,2884,5.59
Calgary Southwest/Calgary-Sud-Ouest,Mark de Pelham Marijuana Party/Parti Marijuana,516,1
Calgary Southwest/Calgary-Sud-Ouest,Larry R. Heather Christian Heritage Party/Parti de l'Héritage Chrétien,229,0.44
Calgary West/Calgary-Ouest,Rob Anders ** Conservative/conservateur,31322,55.9
Calgary West/Calgary-Ouest,Justin Thompson Liberal/Libéral,16402,29.27
Calgary West/Calgary-Ouest,Danielle Roberts Green Party/Parti Vert,4274,7.63
Calgary West/Calgary-Ouest,Tim Patterson N.D.P./N.P.D.,3632,6.48
Calgary West/Calgary-Ouest,James S. Kohut Canadian Action/Action canadienne,315,0.56
Calgary West/Calgary-Ouest,André Vachon Marxist-Leninist/Marxiste-Léniniste,87,0.16
Crowfoot,Kevin Sorenson ** Conservative/conservateur,37649,80.21
Crowfoot,Adam Campbell Liberal/Libéral,3615,7.7
Crowfoot,Ellen Parker N.D.P./N.P.D.,3241,6.9
Crowfoot,Arnold Baker Green Party/Parti Vert,1795,3.82
Crowfoot,Max Leonard Cornelssen Marijuana Party/Parti Marijuana,639,1.36
Edmonton--Beaumont,David Kilgour ** Liberal/Libéral,17555,42.82
Edmonton--Beaumont,Tim Uppal Conservative/conservateur,17421,42.49
Edmonton--Beaumont,Paul Reikie N.D.P./N.P.D.,3975,9.7
Edmonton--Beaumont,Michael Garfinkle Green Party/Parti Vert,1911,4.66
Edmonton--Beaumont,Naomi Rankin Communist/Communiste,135,0.33
Edmonton Centre/Edmonton-Centre,Anne McLellan ** Liberal/Libéral,22560,42.5
Edmonton Centre/Edmonton-Centre,Laurie Hawn Conservative/conservateur,21839,41.14
Edmonton Centre/Edmonton-Centre,Meghan McMaster N.D.P./N.P.D.,4836,9.11
Edmonton Centre/Edmonton-Centre,David J. Parker Green Party/Parti Vert,2584,4.87
Edmonton Centre/Edmonton-Centre,Lyle Kenny Marijuana Party/Parti Marijuana,509,0.96
Edmonton Centre/Edmonton-Centre,Sean Tisdall PC Party/Parti PC,456,0.86
Edmonton Centre/Edmonton-Centre,John Baloun Independent/Indépendant,221,0.42
Edmonton Centre/Edmonton-Centre,Peggy Morton Marxist-Leninist/Marxiste-Léniniste,78,0.15
Edmonton East/Edmonton-Est,Peter Goldring ** Conservative/conservateur,20224,46.02
Edmonton East/Edmonton-Est,John Bethel Liberal/Libéral,14250,32.43
Edmonton East/Edmonton-Est,Janina Strudwick N.D.P./N.P.D.,6464,14.71
Edmonton East/Edmonton-Est,Harlan Light Green Party/Parti Vert,2471,5.62
Edmonton East/Edmonton-Est,Ed Spronk Christian Heritage Party/Parti de l'Héritage Chrétien,538,1.22
Edmonton--Leduc,James Rajotte ** Conservative/conservateur,26791,55.05
Edmonton--Leduc,Bruce King Liberal/Libéral,14269,29.32
Edmonton--Leduc,Doug McLachlan N.D.P./N.P.D.,4581,9.41
Edmonton--Leduc,Bruce Sinclair Green Party/Parti Vert,3029,6.22
Edmonton--St. Albert,John Williams ** Conservative/conservateur,29508,57.65
Edmonton--St. Albert,Moe Saeed Liberal/Libéral,12359,24.15
Edmonton--St. Albert,Mike Melymick N.D.P./N.P.D.,5927,11.58
Edmonton--St. Albert,Conrad A. Bitangcol Green Party/Parti Vert,3387,6.62
Edmonton--Sherwood Park,Ken Epp ** Conservative/conservateur,27222,57.87
Edmonton--Sherwood Park,Maureen Towns Liberal/Libéral,11519,24.49
Edmonton--Sherwood Park,Chris Harwood N.D.P./N.P.D.,5155,10.96
Edmonton--Sherwood Park,Margaret Marean Green Party/Parti Vert,3146,6.69
Edmonton--Spruce Grove,Rona Ambrose Conservative/conservateur,30497,60.4
Edmonton--Spruce Grove,Neil Mather Liberal/Libéral,12912,25.57
Edmonton--Spruce Grove,Hayley Phillips N.D.P./N.P.D.,4508,8.93
Edmonton--Spruce Grove,Jerry Paschen Green Party/Parti Vert,2572,5.09
Edmonton--Strathcona,Rahim Jaffer ** Conservative/conservateur,19089,39.4
Edmonton--Strathcona,Debby Carlson Liberal/Libéral,14057,29.01
