district,name,votes,percent_votes
35118,Constantine Kritsonis Green Party/Parti Vert,772,1.8
35120,Ahmed Hussen Liberal/Libéral,20093,46
35120,Mike Sullivan ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,13281,30.4
35120,James Robinson Conservative/Conservateur,8399,19.2
35120,Stephen Lepone Libertarian/Libertarien,1041,2.4
35120,John Johnson Green Party/Parti Vert,892,2
35119,Peter Van Loan ** Conservative/Conservateur,24058,50.2
35119,Shaun Tanaka Liberal/Libéral,18083,37.8
35119,Sylvia Gerl NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4255,8.9
35119,Mark Viitala Green Party/Parti Vert,1483,3.1
46001,Larry Maguire ** Conservative/Conservateur,20666,50.3
46001,Jodi Wyman Liberal/Libéral,15338,37.3
46001,Melissa Joy Wastasecoot NDP-New Democratic Party/NPD-Nouveau Parti démocratique,2576,6.3
46001,David Neufeld Green Party/Parti Vert,2526,6.1
46002,Doug Eyolfson Liberal/Libéral,24531,52
46002,Steven Fletcher ** Conservative/Conservateur,18408,39
46002,Tom Paulley NDP-New Democratic Party/NPD-Nouveau Parti démocratique,2842,6
46002,Kevin Nichols Green Party/Parti Vert,1376,2.9
46003,Niki Ashton ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,13487,45
46003,Rebecca Chartrand Liberal/Libéral,12575,42
46003,Kyle G. Mirecki Conservative/Conservateur,3090,10.3
46003,August Hastmann Green Party/Parti Vert,537,1.8
46003,Zachary Linnick Libertarian/Libertarien,255,0.9
46004,Robert Sopuck ** Conservative/Conservateur,19276,46.3
46004,Ray Piché Liberal/Libéral,12276,29.5
46004,Laverne M. Lewycky NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5097,12.3
46004,Inky Mark Independent/Indépendant,3357,8.1
46004,Kate Storey Green Party/Parti Vert,1592,3.8
46005,Daniel Blaikie NDP-New Democratic Party/NPD-Nouveau Parti démocratique,14709,34.1
46005,Lawrence Toet ** Conservative/Conservateur,14648,34
46005,Andrea Richardson-Lipon Liberal/Libéral,12713,29.5
46005,Kim Parke Green Party/Parti Vert,1016,2.4
46006,MaryAnn Mihychuk Liberal/Libéral,18717,42.7
46006,Jim Bell Conservative/Conservateur,17478,39.8
46006,Suzanne Hrynyk NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6270,14.3
46006,Steven Stairs Green Party/Parti Vert,783,1.8
46006,David Reimer Christian Heritage Party/Parti de l'Héritage Chrétien,485,1.1
46006,Eduard Walter Hiebert Independent/Indépendant,142,0.3
46007,Candice Bergen ** Conservative/Conservateur,25060,60.8
46007,Ken Werbiski Liberal/Libéral,10621,25.8
46007,Dean Harder NDP-New Democratic Party/NPD-Nouveau Parti démocratique,2554,6.2
46007,Beverley Eert Green Party/Parti Vert,1637,4
46007,Jerome Dondo Christian Heritage Party/Parti de l'Héritage Chrétien,1315,3.2
46008,Ted Falk ** Conservative/Conservateur,25086,56.1
46008,Terry Hayward Liberal/Libéral,15509,34.7
46008,Les Lilley NDP-New Democratic Party/NPD-Nouveau Parti démocratique,2371,5.3
46008,Jeff Wheeldon Green Party/Parti Vert,1779,4
46009,Dan Vandal Liberal/Libéral,28530,58.4
46009,François Catellier Conservative/Conservateur,14005,28.7
46009,Erin Selby NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5169,10.6
46009,Glenn Zaretski Green Party/Parti Vert,1119,2.3
46010,James Bezan ** Conservative/Conservateur,25617,51.9
46010,Joanne Levy Liberal/Libéral,15508,31.4
46010,Deborah Chief NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5649,11.4
46010,Wayne James Green Party/Parti Vert,1707,3.5
46010,Donald L. Grant Libertarian/Libertarien,882,1.8
46011,Robert-Falcon Ouellette Liberal/Libéral,18471,54.5
46011,Pat Martin ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,9490,28
46011,Allie Szarkiewicz Conservative/Conservateur,4189,12.4
46011,Don Woodstock Green Party/Parti Vert,1379,4.1
46011,Scott Miller Christian Heritage Party/Parti de l'Héritage Chrétien,221,0.7
46011,Darrell Rankin Communist/Communiste,135,0.4
46012,Kevin Lamoureux ** Liberal/Libéral,23402,68.9
46012,Harpreet Turka Conservative/Conservateur,5193,15.3
46012,Levy Abad NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4543,13.4
46012,John Redekopp Green Party/Parti Vert,826,2.4
46013,Terry Duguid Liberal/Libéral,28096,58.3
46013,Gordon Giesbrecht Conservative/Conservateur,16709,34.7
46013,Brianne Goertzen NDP-New Democratic Party/NPD-Nouveau Parti démocratique,2404,5
46013,Adam Smith Green Party/Parti Vert,990,2.1
46014,Jim Carr Liberal/Libéral,31993,59.7
46014,Joyce Bateman ** Conservative/Conservateur,15102,28.2
46014,Matt Henderson NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4799,9
46014,Andrew Park Green Party/Parti Vert,1677,3.1
47001,Gerry Ritz ** Conservative/Conservateur,20547,61
47001,Glenn Tait NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5930,17.6
47001,Larry Ingram Liberal/Libéral,5550,16.5
47001,Doug Anguish Independent/Indépendant,1076,3.2
47001,Mikaela Tenkink Green Party/Parti Vert,575,1.7
47004,Kelly Block ** Conservative/Conservateur,26004,64.7
47004,Glenn Wright NDP-New Democratic Party/NPD-Nouveau Parti démocratique,7499,18.7
47004,Alexander Slusar Liberal/Libéral,5774,14.4
47004,Lynn Wesley Oliphant Green Party/Parti Vert,902,2.2
47002,David Anderson ** Conservative/Conservateur,25050,69.2
47002,Marvin Wiens Liberal/Libéral,5381,14.9
47002,Trevor Peterson NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4783,13.2
47002,William Caton Green Party/Parti Vert,993,2.7
47003,Georgina Jolibois NDP-New Democratic Party/NPD-Nouveau Parti démocratique,10319,34.2
47003,Lawrence Joseph Liberal/Libéral,10237,33.9
47003,Rob Clarke ** Conservative/Conservateur,9105,30.1
47003,Warren Koch Green Party/Parti Vert,552,1.8
47005,Tom Lukiwski ** Conservative/Conservateur,23273,55.5
47005,Dustan Hlady NDP-New Democratic Party/NPD-Nouveau Parti démocratique,9978,23.8
47005,Perry Juttla Liberal/Libéral,7545,18
47005,Shawn Setyo Green Party/Parti Vert,961,2.3
47005,Robert Thomas Rhinoceros/Rhinocéros,208,0.5
47006,Randy Hoback ** Conservative/Conservateur,19673,49.8
47006,Lon Borgerson NDP-New Democratic Party/NPD-Nouveau Parti démocratique,11244,28.5
47006,Gordon Kirkby Liberal/Libéral,7832,19.8
47006,Byron Tenkink Green Party/Parti Vert,761,1.9
47007,Erin Weir NDP-New Democratic Party/NPD-Nouveau Parti démocratique,16843,35.2
47007,Trent Fraser Conservative/Conservateur,16711,34.9
47007,Louis Browne Liberal/Libéral,13143,27.5
47007,Tamela Friesen Green Party/Parti Vert,839,1.8
47007,Wojciech K Dolata Libertarian/Libertarien,298,0.6
47008,Andrew Scheer ** Conservative/Conservateur,16486,44.7
47008,Nial Kuyek NDP-New Democratic Party/NPD-Nouveau Parti démocratique,11144,30.2
47008,Della Anaquod Liberal/Libéral,8401,22.8
47008,Greg Chatterson Green Party/Parti Vert,852,2.3
47009,Ralph Goodale ** Liberal/Libéral,23552,55.1
47009,Michael Kram Conservative/Conservateur,12931,30.3
47009,April Bourgeois NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5362,12.6
47009,Frances Simonson Green Party/Parti Vert,878,2.1
47012,Sheri Benson NDP-New Democratic Party/NPD-Nouveau Parti démocratique,14921,39.6
47012,Randy Donauer Conservative/Conservateur,12401,32.9
47012,Lisa Abbott Liberal/Libéral,9234,24.5
47012,Lois Carol Mitchell Green Party/Parti Vert,658,1.7
47012,Jim Pankiw Canada Party/Parti Canada,271,0.7
47012,Bronek Hart Libertarian/Libertarien,230,0.6
47010,Kevin Waugh Conservative/Conservateur,19166,41.6
47010,Scott Bell NDP-New Democratic Party/NPD-Nouveau Parti démocratique,13909,30.2
47010,Tracy Muggli Liberal/Libéral,12165,26.4
47010,Mark Bigland-Pritchard Green Party/Parti Vert,846,1.8
47011,Brad Trost ** Conservative/Conservateur,18592,41.5
47011,Claire Card NDP-New Democratic Party/NPD-Nouveau Parti démocratique,14115,31.5
47011,Cynthia Marie Block Liberal/Libéral,11287,25.2
47011,Valerie Harvey Green Party/Parti Vert,686,1.5
47011,Eric Matthew Schalm Rhinoceros/Rhinocéros,93,0.2
47013,Robert Gordon Kitchen Conservative/Conservateur,26315,70.1
47013,Vicky O'Dell NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5131,13.7
47013,Steven Bebbington Liberal/Libéral,5076,13.5
47013,Bob Deptuck Green Party/Parti Vert,994,2.6
47014,Cathay Wagantall Conservative/Conservateur,21683,59.2
47014,Doug Ottenbreit NDP-New Democratic Party/NPD-Nouveau Parti démocratique,7396,20.2
47014,Brooke Taylor Malinoski Liberal/Libéral,6504,17.8
47014,Elaine Marie Hughes Green Party/Parti Vert,1030,2.8
48001,Blake Richards ** Conservative/Conservateur,42228,63.4
48001,Marlo Raynolds Liberal/Libéral,17380,26.1
48001,Joanne Boissonneault NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4521,6.8
48001,Mike MacDonald Green Party/Parti Vert,2509,3.8
48002,Kevin Sorenson ** Conservative/Conservateur,47552,80.9
48002,Andy Kowalski Liberal/Libéral,5505,9.4
48002,Katherine Swampy NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3844,6.5
48002,Gary Kelly Green Party/Parti Vert,1868,3.2
48003,Martin Shields Conservative/Conservateur,38701,77.4
48003,William MacDonald Alexander Liberal/Libéral,6840,13.7
48003,Lynn MacWilliam NDP-New Democratic Party/NPD-Nouveau Parti démocratique,2622,5.2
48003,Rita Ann Fromholt Green Party/Parti Vert,919,1.8
48003,Andrew Kucy Independent/Indépendant,543,1.1
48003,Frans VandeStroet Christian Heritage Party/Parti de l'Héritage Chrétien,280,0.6
48003,Fahed Khalid Democratic Advancement/Avancement de la Démocratie,83,0.2
48004,Kent Hehr Liberal/Libéral,28496,46.5
48004,Joan Crockatt ** Conservative/Conservateur,27746,45.3
48004,Jillian Ratti NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3412,5.6
48004,Thana Boonlert Green Party/Parti Vert,1347,2.2
48004,Yogi Henderson Independent/Indépendant,248,0.4
48005,Len Webber Conservative/Conservateur,30669,45.9
48005,Matt Grant Liberal/Libéral,29083,43.5
48005,Kirk Heuser NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4770,7.1
48005,Natalie Odd Green Party/Parti Vert,2146,3.2
48005,Kevan Hunter Marxist-Leninist/Marxiste-Léniniste,140,0.2
48006,Deepak Obhrai ** Conservative/Conservateur,19694,48
48006,Cam Stewart Liberal/Libéral,14762,36
48006,Abdou Souraya NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4006,9.8
48006,Judson Hansell Green Party/Parti Vert,1229,3
48006,Matt Badura Libertarian/Libertarien,832,2
48006,Jason Devine Communist/Communiste,390,1
48006,Max Veress Democratic Advancement/Avancement de la Démocratie,134,0.3
48007,Stephen J. Harper ** Conservative/Conservateur,37263,63.8
48007,Brendan Miles Liberal/Libéral,15172,26
48007,Matt Masters Burgener NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4255,7.3
48007,Kelly Christie Green Party/Parti Vert,1246,2.1
48007,Steven Paolasini Libertarian/Libertarien,246,0.4
48007,Larry R. Heather Independent/Indépendant,114,0.2
48007,Korry Zepik Independent/Indépendant,73,0.1
48007,Nicolas Duchastel de Montrouge Independent/Indépendant,61,0.1
48008,Jason Kenney ** Conservative/Conservateur,42415,66.7
48008,Haley Brown Liberal/Libéral,14396,22.6
48008,Laura Weston NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4915,7.7
48008,Brennan Wauters Green Party/Parti Vert,1691,2.7
48008,Peggy Askin Marxist-Leninist/Marxiste-Léniniste,145,0.2
48009,Michelle Rempel ** Conservative/Conservateur,32760,60
48009,Robert Prcic Liberal/Libéral,14671,26.9
48009,Bruce Kaufman NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4836,8.9
48009,Laurie Scheer Green Party/Parti Vert,1384,2.5
48009,Edward Gao Libertarian/Libertarien,727,1.3
48009,Faizan Butt Democratic Advancement/Avancement de la Démocratie,184,0.3
48010,Pat Kelly Conservative/Conservateur,38229,60.4
48010,Nirmala Naidoo Liberal/Libéral,20038,31.7
48010,Stephanie Kot NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3665,5.8
48010,Catriona Wright Green Party/Parti Vert,1360,2.1
48011,Tom Kmiec Conservative/Conservateur,43706,65.9
48011,Jerome James Liberal/Libéral,16379,24.7
48011,Dany Allard NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4532,6.8
48011,Graham MacKenzie Green Party/Parti Vert,1734,2.6
48012,Ron Liepert Conservative/Conservateur,37858,60.6
48012,Kerry Cundal Liberal/Libéral,19108,30.6
48012,Khalis Ahmed NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3128,5
48012,Taryn Knorren Green Party/Parti Vert,1586,2.5
48012,Tim Moen Libertarian/Libertarien,679,1.1
48012,Jesse Rau Christian Heritage Party/Parti de l'Héritage Chrétien,160,0.3
48013,Darshan Singh Kang Liberal/Libéral,20644,45.9
48013,Devinder Shory ** Conservative/Conservateur,17885,39.8
48013,Sahajvir Singh NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3605,8
48013,Najeeb Butt PC Party/Parti PC,957,2.1
48013,Ed Reddy Green Party/Parti Vert,846,1.9
48013,Stephen Garvey Democratic Advancement/Avancement de la Démocratie,786,1.7
48013,Joseph Young Independent/Indépendant,182,0.4
48013,Daniel Blanchard Marxist-Leninist/Marxiste-Léniniste,88,0.2
48014,Randy Boissonnault Liberal/Libéral,19902,37.2
48014,James Cumming Conservative/Conservateur,18703,35
48014,Gil McGowan NDP-New Democratic Party/NPD-Nouveau Parti démocratique,13084,24.5
48014,David Parker Green Party/Parti Vert,1403,2.6
48014,Steven Stauffer Rhinoceros/Rhinocéros,257,0.5
48014,Kat Yaki Independent/Indépendant,163,0.3
48015,Kerry Diotte Conservative/Conservateur,19157,40
48015,Janis Irwin NDP-New Democratic Party/NPD-Nouveau Parti démocratique,16309,34
48015,Brian Gold Liberal/Libéral,10397,21.7
48015,Heather Workman Green Party/Parti Vert,1129,2.4
48015,Maryna Goncharenko Libertarian/Libertarien,415,0.9
48015,Linda Northcott Radical Marijuana/Radical Marijuana,279,0.6
48015,Bun Bun Thompson Rhinoceros/Rhinocéros,144,0.3
48015,Mary Joyce Marxist-Leninist/Marxiste-Léniniste,112,0.2
48016,Ziad Aboultaif Conservative/Conservateur,22166,45.2
48016,Sukhdev Aujla Liberal/Libéral,13509,27.6
48016,Aaron Paquette NDP-New Democratic Party/NPD-Nouveau Parti démocratique,11582,23.6
48016,Chris Vallee Green Party/Parti Vert,1079,2.2
48016,Mebreate Deres Independent/Indépendant,540,1.1
48016,André Vachon Marxist-Leninist/Marxiste-Léniniste,125,0.3
48017,Amarjeet Sohi Liberal/Libéral,20423,41.2
48017,Tim Uppal ** Conservative/Conservateur,20331,41.1
48017,Jasvir Deol NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6330,12.8
48017,Ralph McLean Green Party/Parti Vert,1096,2.2
48017,Colin Stubbs Independent/Indépendant,560,1.1
48017,Allen K.W. Paley Libertarian/Libertarien,396,0.8
48017,Peter Downing Christian Heritage Party/Parti de l'Héritage Chrétien,285,0.6
48017,Naomi Rankin Communist/Communiste,96,0.2
48018,Matt Jeneroux Conservative/Conservateur,28805,49.9
48018,Tariq Chaudary Liberal/Libéral,17428,30.2
48018,Brian Fleck NDP-New Democratic Party/NPD-Nouveau Parti démocratique,9846,17.1
48018,Valerie Kennedy Green Party/Parti Vert,1275,2.2
48018,Steven Lack Libertarian/Libertarien,386,0.7
48019,Linda Duncan ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,24446,44
48019,Len Thom Conservative/Conservateur,17395,31.3
48019,Eleanor Olszewski Liberal/Libéral,11524,20.7
48019,Jacob K. Binnema Green Party/Parti Vert,1278,2.3
48019,Malcolm Stinson Libertarian/Libertarien,311,0.6
48019,Ryan Bromsgrove Pirate/Pirate,201,0.4
48019,Donovan Eckstrom Rhinoceros/Rhinocéros,133,0.2
48019,Chris Jones Independent/Indépendant,116,0.2
48019,Andrew Schurman Independent/Indépendant,107,0.2
48019,Dougal MacDonald Marxist-Leninist/Marxiste-Léniniste,93,0.2
48020,Kelly McCauley Conservative/Conservateur,26370,49.3
48020,Karen Leibovici Liberal/Libéral,18649,34.9
48020,Heather MacKenzie NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6955,13
48020,Pamela Leslie Bryan Green Party/Parti Vert,1037,1.9
48020,Alexander Dussault Libertarian/Libertarien,341,0.6
48020,Peggy Morton Marxist-Leninist/Marxiste-Léniniste,105,0.2
48021,Mike Lake ** Conservative/Conservateur,44949,65.8
48021,Jacqueline Biollo Liberal/Libéral,14660,21.5
48021,Fritz K. Bitz NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6645,9.7
48021,Joy-Ann Hut Green Party/Parti Vert,1595,2.3
48021,Brayden Whitlock Libertarian/Libertarien,495,0.7
48022,John Barlow ** Conservative/Conservateur,46166,75.7
48022,Tanya MacPherson Liberal/Libéral,8149,13.4
48022,Alison Thompson NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3919,6.4
48022,Romy S. Tittel Green Party/Parti Vert,1983,3.3
48022,Cory Morgan Libertarian/Libertarien,424,0.7
48022,Marc Slingerland Christian Heritage Party/Parti de l'Héritage Chrétien,345,0.6
48023,David Yurdiga ** Conservative/Conservateur,28625,60.6
48023,Kyle Harrietha Liberal/Libéral,13403,28.4
48023,Melody Lepine NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3663,7.7
48023,Brian Deheer Green Party/Parti Vert,743,1.6
48023,Scott Berry Libertarian/Libertarien,552,1.2
48023,Roelof Janssen Christian Heritage Party/Parti de l'Héritage Chrétien,280,0.6
48024,Chris Warkentin ** Conservative/Conservateur,38895,72.9
48024,Reagan Johnston Liberal/Libéral,7819,14.7
48024,Saba Mossagizi NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4343,8.1
48024,James David Friesen Green Party/Parti Vert,1673,3.1
48024,Dylan Thompson Libertarian/Libertarien,613,1.1
48025,Shannon Stubbs Conservative/Conservateur,39882,72.8
48025,Garry Parenteau Liberal/Libéral,7500,13.7
48025,Duane Zaraska NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5513,10.1
48025,Danielle Montgomery Green Party/Parti Vert,1283,2.3
48025,Robert George McFadzean Libertarian/Libertarien,601,1.1
48026,Rachael Harder Conservative/Conservateur,32321,56.8
48026,Cheryl Meheden NDP-New Democratic Party/NPD-Nouveau Parti démocratique,11674,20.5
48026,Mike Pyne Liberal/Libéral,10532,18.5
48026,Kas MacMillan Green Party/Parti Vert,1461,2.6
48026,Geoffrey Capp Christian Heritage Party/Parti de l'Héritage Chrétien,746,1.3
48026,Solly Krygier-Paine Rhinoceros/Rhinocéros,209,0.4
48027,Jim Hillyer ** Conservative/Conservateur,34849,68.8
48027,Glen Allan Liberal/Libéral,9085,17.9
48027,Erin Weir NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4897,9.7
48027,Brent Smith Green Party/Parti Vert,1319,2.6
48027,John Clayton Turner Independent/Indépendant,500,1
48028,Arnold Viersen Conservative/Conservateur,34342,69.4
48028,Cameron Alexis NDP-New Democratic Party/NPD-Nouveau Parti démocratique,7127,14.4
48028,Chris Brown Liberal/Libéral,6360,12.8
48028,Sabrina Lee Levac Green Party/Parti Vert,1247,2.5
48028,Jeremy Sergeew Libertarian/Libertarien,443,0.9
48030,Blaine Calkins ** Conservative/Conservateur,43599,70.7
48030,Jeff Rock Liberal/Libéral,9235,15
48030,Doug Hart NDP-New Democratic Party/NPD-Nouveau Parti démocratique,7055,11.4
48030,Les Kuzyk Green Party/Parti Vert,1773,2.9
48029,Earl Dreeshen ** Conservative/Conservateur,46245,74.3
48029,Chandra Lescia Kastern Liberal/Libéral,8356,13.4
48029,Paul Harris NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5233,8.4
48029,Simon Oleny Green Party/Parti Vert,1621,2.6
48029,James Walper Libertarian/Libertarien,445,0.7
48029,Scott Milne Pirate/Pirate,312,0.5
48031,Michael Cooper Conservative/Conservateur,26783,45.2
48031,Beatrice Ghettuba Liberal/Libéral,13343,22.5
48031,Brent Rathgeber ** Independent/Indépendant,11652,19.7
48031,Darlene Malayko NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6609,11.2
48031,Andrea Oldham Green Party/Parti Vert,821,1.4
48032,Garnett Genuis Conservative/Conservateur,42642,63.9
48032,Rod Frank Liberal/Libéral,13615,20.4
48032,Joanne Cave NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6540,9.8
48032,Brandie Harrop Green Party/Parti Vert,1648,2.5
48032,James Ford Independent/Indépendant,1563,2.3
48032,Stephen C. Burry Libertarian/Libertarien,678,1
48033,Rona Ambrose ** Conservative/Conservateur,43220,70.2
48033,Travis Dueck Liberal/Libéral,9586,15.6
48033,Guy Desforges NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6166,10
48033,Brendon Greene Green Party/Parti Vert,1875,3
48033,Ernest Chauvet Christian Heritage Party/Parti de l'Héritage Chrétien,690,1.1
48034,Jim Eglinski ** Conservative/Conservateur,37950,72.3
48034,Ryan Maguhn Liberal/Libéral,7467,14.2
48034,Ken Kuzminski NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4753,9
48034,Sandra Wolf Lange Green Party/Parti Vert,1538,2.9
48034,Cory Lystang Libertarian/Libertarien,817,1.6
59001,Ed Fast ** Conservative/Conservateur,23229,48.3
59001,Peter Njenga Liberal/Libéral,15777,32.8
59001,Jen Martel NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6593,13.7
59001,Stephen Fowler Green Party/Parti Vert,2416,5
59001,David MacKay Marxist-Leninist/Marxiste-Léniniste,109,0.2
59002,Terry Beech Liberal/Libéral,18938,36.1
59002,Carol Baird Ellan NDP-New Democratic Party/NPD-Nouveau Parti démocratique,15537,29.6
59002,Mike Little Conservative/Conservateur,14612,27.8
59002,Lynne Quarmby Green Party/Parti Vert,2765,5.3
59002,Chris Tylor Libertarian/Libertarien,252,0.5
59002,Helen Hee Soon Chang Independent/Indépendant,207,0.4
59002,Brent Jantzen Communist/Communiste,126,0.2
59002,Brian Sproule Marxist-Leninist/Marxiste-Léniniste,43,0.1
59003,Kennedy Stewart ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,16094,35.1
59003,Adam Pankratz Liberal/Libéral,15547,33.9
59003,Grace Seear Conservative/Conservateur,12441,27.1
59003,Wyatt Tessari Green Party/Parti Vert,1306,2.8
59003,Liz Jaluague Libertarian/Libertarien,499,1.1
59004,Todd Doherty Conservative/Conservateur,19688,36.6
59004,Tracy Calogheros Liberal/Libéral,16921,31.5
59004,Trent Derrick NDP-New Democratic Party/NPD-Nouveau Parti démocratique,13879,25.8
59004,Richard Edward Jaques Green Party/Parti Vert,1860,3.5
59004,Sheldon Clare Independent/Indépendant,657,1.2
59004,Gordon Campbell No Affiliation/Aucune appartenance,402,0.7
59004,Adam De Kroon Christian Heritage Party/Parti de l'Héritage Chrétien,327,0.6
59005,Dan Albas ** Conservative/Conservateur,24517,39.6
59005,Karley Scott Liberal/Libéral,23059,37.2
59005,Angelique Wood NDP-New Democratic Party/NPD-Nouveau Parti démocratique,11961,19.3
59005,Robert Mellalieu Green Party/Parti Vert,2436,3.9
59006,Mark Strahl ** Conservative/Conservateur,21445,42.3
59006,Louis De Jaeger Liberal/Libéral,17114,33.8
59006,Seonaigh MacPherson NDP-New Democratic Party/NPD-Nouveau Parti démocratique,9218,18.2
59006,Thomas Cheney Green Party/Parti Vert,2386,4.7
59006,Alexander Johnson Libertarian/Libertarien,416,0.8
59006,Dorothy-Jean O'Donnell Marxist-Leninist/Marxiste-Léniniste,82,0.2
59007,John Aldag Liberal/Libéral,24617,45.5
59007,Dean Drysdale Conservative/Conservateur,18800,34.8
59007,Rebecca Smith NDP-New Democratic Party/NPD-Nouveau Parti démocratique,8463,15.7
59007,Scott Anderson Green Party/Parti Vert,2195,4.1
59008,Ron McKinnon Liberal/Libéral,19938,35.3
59008,Douglas Horne Conservative/Conservateur,18083,32
59008,Sara Norman NDP-New Democratic Party/NPD-Nouveau Parti démocratique,15400,27.3
59008,Brad Nickason Green Party/Parti Vert,2076,3.7
59008,Lewis Clarke Dahlby Libertarian/Libertarien,1014,1.8
59009,Gord Johns NDP-New Democratic Party/NPD-Nouveau Parti démocratique,26582,38.1
59009,John Duncan ** Conservative/Conservateur,19714,28.2
59009,Carrie Powell-Davidson Liberal/Libéral,15212,21.8
59009,Glenn Sollitt Green Party/Parti Vert,8201,11.7
59009,Barbara Biley Marxist-Leninist/Marxiste-Léniniste,140,0.2
59010,Alistair MacGregor NDP-New Democratic Party/NPD-Nouveau Parti démocratique,22200,35.9
59010,Luke Krayenhoff Liberal/Libéral,14685,23.8
59010,Martin Barker Conservative/Conservateur,14091,22.8
59010,Fran Hunt-Jinnouchi Green Party/Parti Vert,10462,16.9
59010,Alastair Haythornthwaite Marxist-Leninist/Marxiste-Léniniste,340,0.6
59011,Carla Qualtrough Liberal/Libéral,27355,49.1
59011,Kerry-Lynne Findlay ** Conservative/Conservateur,18255,32.8
59011,Jeremy Leveque NDP-New Democratic Party/NPD-Nouveau Parti démocratique,8311,14.9
59011,Anthony Edward Devellano Green Party/Parti Vert,1768,3.2
59026,Randall Garrison ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,23836,35
59026,David Merner Liberal/Libéral,18622,27.4
59026,Frances Litman Green Party/Parti Vert,13575,19.9
59026,Shari Lukens Conservative/Conservateur,11912,17.5
59026,Tyson Strandlund Communist/Communiste,136,0.2
59012,Ken Hardie Liberal/Libéral,22871,46.9
59012,Nina Grewal ** Conservative/Conservateur,14275,29.3
59012,Garry Begg NDP-New Democratic Party/NPD-Nouveau Parti démocratique,10463,21.5
59012,Richard Hosein Green Party/Parti Vert,1154,2.4
59013,Cathy McLeod ** Conservative/Conservateur,24595,35.3
59013,Bill Sundhu NDP-New Democratic Party/NPD-Nouveau Parti démocratique,21466,30.8
59013,Steve Powrie Liberal/Libéral,21215,30.4
59013,Matthew Greenwood Green Party/Parti Vert,2489,3.6
59014,Stephen Fuhr Liberal/Libéral,29614,46.2
59014,Ron Cannan ** Conservative/Conservateur,25502,39.8
59014,Norah Mary Bowman NDP-New Democratic Party/NPD-Nouveau Parti démocratique,9039,14.1
59015,Wayne Stetski NDP-New Democratic Party/NPD-Nouveau Parti démocratique,23529,37.2
59015,David Wilks ** Conservative/Conservateur,23247,36.8
59015,Don Johnston Liberal/Libéral,12315,19.5
59015,Bill Green Green Party/Parti Vert,4115,6.5
59016,Mark Warawa ** Conservative/Conservateur,27333,45.6
59016,Leon Jensen Liberal/Libéral,21894,36.6
59016,Margot Sangster NDP-New Democratic Party/NPD-Nouveau Parti démocratique,7490,12.5
59016,Simmi Saminder Kaur Dhillon Green Party/Parti Vert,2644,4.4
59016,Lauren Southern Libertarian/Libertarien,535,0.9
59017,Jati Sidhu Liberal/Libéral,16625,37.2
59017,Brad Vis Conservative/Conservateur,15587,34.9
59017,Dennis Adamson NDP-New Democratic Party/NPD-Nouveau Parti démocratique,9174,20.5
59017,Arthur Alexander Green Green Party/Parti Vert,2293,5.1
59017,Wyatt Scott Independent/Indépendant,914,2
59017,Elaine Wismer Marxist-Leninist/Marxiste-Léniniste,58,0.1
