district,name,votes,percent_votes
Etobicoke--Lakeshore,Cathy Holliday Communist/Communiste,186,0.33
Etobicoke--Lakeshore,Janice Murray Marxist-Leninist/Marxiste-Léniniste,104,0.19
Etobicoke North/Etobicoke-Nord,Roy Cullen ** Liberal/Libéral,22195,61.62
Etobicoke North/Etobicoke-Nord,Amanjit Singh Khroad Conservative/Conservateur,8049,22.35
Etobicoke North/Etobicoke-Nord,Ali Naqvi N.D.P./N.P.D.,3820,10.61
Etobicoke North/Etobicoke-Nord,George Jan Havlovic Green Party/Parti Vert,950,2.64
Etobicoke North/Etobicoke-Nord,Alexander T. Bussmann PC Party/Parti PC,526,1.46
Etobicoke North/Etobicoke-Nord,George Szebik Independent/Indépendant,273,0.76
Etobicoke North/Etobicoke-Nord,Anna Di Carlo Marxist-Leninist/Marxiste-Léniniste,205,0.57
Glengarry--Prescott--Russell,Pierre Lemieux Conservative/Conservateur,22990,41.56
Glengarry--Prescott--Russell,René Berthiaume Liberal/Libéral,22787,41.19
Glengarry--Prescott--Russell,Jo-Ann Fennessey N.D.P./N.P.D.,7049,12.74
Glengarry--Prescott--Russell,Bonnie Jean-Louis Green Party/Parti Vert,2494,4.51
Guelph,Brenda Chamberlain ** Liberal/Libéral,23662,38.39
Guelph,Brent Barr Conservative/Conservateur,18342,29.76
Guelph,Phil Allt N.D.P./N.P.D.,13561,22
Guelph,Mike Nagy Green Party/Parti Vert,5376,8.72
Guelph,Peter Ellis Christian Heritage Party/Parti de l'Héritage Chrétien,538,0.87
Guelph,Scott Gilbert Communist/Communiste,111,0.18
Guelph,Manuel Couto Marxist-Leninist/Marxiste-Léniniste,45,0.07
Haldimand--Norfolk,Diane Finley ** Conservative/Conservateur,25885,48.33
Haldimand--Norfolk,Bob Speller Liberal/Libéral,18363,34.29
Haldimand--Norfolk,Valya Roberts N.D.P./N.P.D.,6858,12.8
Haldimand--Norfolk,Carolyn Van Nort Green Party/Parti Vert,1894,3.54
Haldimand--Norfolk,Steven Elgersma Christian Heritage Party/Parti de l'Héritage Chrétien,559,1.04
Haliburton--Kawartha Lakes--Brock,Barry Devolin ** Conservative/Conservateur,29427,49
Haliburton--Kawartha Lakes--Brock,Greg Walling Liberal/Libéral,17266,28.75
Haliburton--Kawartha Lakes--Brock,Anne MacDermid N.D.P./N.P.D.,10340,17.22
Haliburton--Kawartha Lakes--Brock,Andy Harjula Green Party/Parti Vert,3017,5.02
Halton,Garth Turner Conservative/Conservateur,30577,44.18
Halton,Gary Carr ** Liberal/Libéral,28680,41.44
Halton,Anwar Naqvi N.D.P./N.P.D.,6114,8.83
Halton,Kyle Grice Green Party/Parti Vert,3843,5.55
Hamilton Centre/Hamilton-Centre,David Christopherson ** N.D.P./N.P.D.,24503,51.29
Hamilton Centre/Hamilton-Centre,Javid Mirza Liberal/Libéral,11224,23.49
Hamilton Centre/Hamilton-Centre,Eliot Lewis Hill Conservative/Conservateur,9696,20.29
Hamilton Centre/Hamilton-Centre,John Livingstone Green Party/Parti Vert,2022,4.23
Hamilton Centre/Hamilton-Centre,Tony Des Lauriers Canadian Action/Action canadienne,332,0.69
Hamilton East--Stoney Creek/Hamilton-Est--Stoney Creek,Wayne Marston N.D.P./N.P.D.,19346,36.03
Hamilton East--Stoney Creek/Hamilton-Est--Stoney Creek,Tony Valeri ** Liberal/Libéral,18880,35.16
Hamilton East--Stoney Creek/Hamilton-Est--Stoney Creek,Frank Rukavina Conservative/Conservateur,13581,25.29
Hamilton East--Stoney Creek/Hamilton-Est--Stoney Creek,Jo Pavlov Green Party/Parti Vert,1573,2.93
Hamilton East--Stoney Creek/Hamilton-Est--Stoney Creek,Bob Mann Communist/Communiste,316,0.59
Hamilton Mountain,Chris Charlton N.D.P./N.P.D.,21970,37.43
Hamilton Mountain,Bill Kelly Liberal/Libéral,18704,31.87
Hamilton Mountain,Don Graves Conservative/Conservateur,15915,27.11
Hamilton Mountain,Susan Wadsworth Green Party/Parti Vert,1517,2.58
Hamilton Mountain,Stephen Downey Christian Heritage Party/Parti de l'Héritage Chrétien,458,0.78
Hamilton Mountain,Paul Lane Marxist-Leninist/Marxiste-Léniniste,132,0.22
Huron--Bruce,Paul Steckle ** Liberal/Libéral,21260,39.84
Huron--Bruce,Ben Lobb Conservative/Conservateur,20289,38.02
Huron--Bruce,Grant Robertson N.D.P./N.P.D.,8696,16.3
Huron--Bruce,Victoria Serda Green Party/Parti Vert,1829,3.43
Huron--Bruce,Dave Joslin Christian Heritage Party/Parti de l'Héritage Chrétien,1019,1.91
Huron--Bruce,Dennis Valenta Independent/Indépendant,270,0.51
Kenora,Roger Valley ** Liberal/Libéral,9937,36.52
Kenora,Bill Brown Conservative/Conservateur,8434,30.99
Kenora,Susan Barclay N.D.P./N.P.D.,8149,29.95
Kenora,Dave Vasey Green Party/Parti Vert,692,2.54
Kingston and the Islands/Kingston et les Îles,Peter Milliken ** Liberal/Libéral,28548,45.86
Kingston and the Islands/Kingston et les Îles,Lou Grimshaw Conservative/Conservateur,16230,26.07
Kingston and the Islands/Kingston et les Îles,Rob Hutchison N.D.P./N.P.D.,11946,19.19
Kingston and the Islands/Kingston et les Îles,Eric Walton Green Party/Parti Vert,5006,8.04
Kingston and the Islands/Kingston et les Îles,Karl Eric Walker Independent/Indépendant,296,0.48
Kingston and the Islands/Kingston et les Îles,Don Rogers Canadian Action/Action canadienne,222,0.36
Kitchener Centre/Kitchener-Centre,Karen Redman ** Liberal/Libéral,21714,43.26
Kitchener Centre/Kitchener-Centre,Steven Cage Conservative/Conservateur,16131,32.14
Kitchener Centre/Kitchener-Centre,Richard Walsh-Bowers N.D.P./N.P.D.,9253,18.43
Kitchener Centre/Kitchener-Centre,Tony Maas Green Party/Parti Vert,2822,5.62
Kitchener Centre/Kitchener-Centre,Martin Suter Communist/Communiste,274,0.55
Kitchener--Conestoga,Harold Glenn Albrecht Conservative/Conservateur,20615,41.22
Kitchener--Conestoga,Lynn Myers ** Liberal/Libéral,19246,38.48
Kitchener--Conestoga,Len Carter N.D.P./N.P.D.,7445,14.89
Kitchener--Conestoga,Kristine Yvonne Stapleton Green Party/Parti Vert,2706,5.41
Kitchener--Waterloo,Andrew Telegdi ** Liberal/Libéral,31136,46.85
Kitchener--Waterloo,Ajmer Mandur Conservative/Conservateur,18817,28.31
Kitchener--Waterloo,Edwin Laryea N.D.P./N.P.D.,11889,17.89
Kitchener--Waterloo,Pauline Richards Green Party/Parti Vert,4298,6.47
Kitchener--Waterloo,Ciprian Mihalcea Independent/Indépendant,173,0.26
Kitchener--Waterloo,Julian Ichim Marxist-Leninist/Marxiste-Léniniste,144,0.22
Lambton--Kent--Middlesex,Bev Shipley Conservative/Conservateur,25170,46.36
Lambton--Kent--Middlesex,Jeff Wesley Liberal/Libéral,16835,31.01
Lambton--Kent--Middlesex,Kevin Blake N.D.P./N.P.D.,9330,17.19
Lambton--Kent--Middlesex,Jim Johnston Green Party/Parti Vert,2156,3.97
Lambton--Kent--Middlesex,Mike Janssens Christian Heritage Party/Parti de l'Héritage Chrétien,797,1.47
Lanark--Frontenac--Lennox and Addington,Scott Reid ** Conservative/Conservateur,30367,51.07
Lanark--Frontenac--Lennox and Addington,Geoff Turner Liberal/Libéral,14709,24.74
Lanark--Frontenac--Lennox and Addington,Helen Forsey N.D.P./N.P.D.,9604,16.15
Lanark--Frontenac--Lennox and Addington,Mike Nickerson Green Party/Parti Vert,3115,5.24
Lanark--Frontenac--Lennox and Addington,Jeffrey Bogaerts PC Party/Parti PC,735,1.24
Lanark--Frontenac--Lennox and Addington,Ernest Rathwell Marijuana Party/Parti Marijuana,501,0.84
Lanark--Frontenac--Lennox and Addington,Jerry Ackerman Canadian Action/Action canadienne,429,0.72
Leeds--Grenville,Gord Brown ** Conservative/Conservateur,28447,54.65
Leeds--Grenville,Bob Eaton Liberal/Libéral,12661,24.32
Leeds--Grenville,Steve Armstrong N.D.P./N.P.D.,7945,15.26
Leeds--Grenville,David Lee Green Party/Parti Vert,3003,5.77
London--Fanshawe,Irene Mathyssen N.D.P./N.P.D.,16067,34.51
London--Fanshawe,Glen Douglas Pearson Liberal/Libéral,15199,32.64
London--Fanshawe,Dan Mailer Conservative/Conservateur,13495,28.98
London--Fanshawe,David McLaughlin Green Party/Parti Vert,1803,3.87
London North Centre/London-Centre-Nord,Joe Fontana ** Liberal/Libéral,24109,40.12
London North Centre/London-Centre-Nord,John Mazzilli Conservative/Conservateur,17968,29.9
London North Centre/London-Centre-Nord,Stephen Maynard N.D.P./N.P.D.,14271,23.75
London North Centre/London-Centre-Nord,Stuart Smith Green Party/Parti Vert,3300,5.49
London North Centre/London-Centre-Nord,Rod Morley PC Party/Parti PC,283,0.47
London North Centre/London-Centre-Nord,Margaret Mondaca Marxist-Leninist/Marxiste-Léniniste,160,0.27
London West/London-Ouest,Sue Barnes ** Liberal/Libéral,23019,37.7
London West/London-Ouest,Al Gretzky Conservative/Conservateur,21690,35.53
London West/London-Ouest,Gina Barber N.D.P./N.P.D.,13056,21.39
London West/London-Ouest,Monica Jarabek Green Party/Parti Vert,2900,4.75
London West/London-Ouest,Steve Hunter PC Party/Parti PC,328,0.54
London West/London-Ouest,Margaret Villamizar Marxist-Leninist/Marxiste-Léniniste,59,0.1
Markham--Unionville,John McCallum ** Liberal/Libéral,32769,61.89
Markham--Unionville,Joe Li Conservative/Conservateur,14153,26.73
Markham--Unionville,Janice Hagan N.D.P./N.P.D.,4257,8.04
Markham--Unionville,Wesley Weese Green Party/Parti Vert,1146,2.16
Markham--Unionville,Fayaz Choudhary PC Party/Parti PC,321,0.61
Markham--Unionville,Partap Dua Independent/Indépendant,297,0.56
Mississauga--Brampton South/Mississauga--Brampton-Sud,Navdeep Bains ** Liberal/Libéral,27370,53.94
Mississauga--Brampton South/Mississauga--Brampton-Sud,Arnjeet Sangha Conservative/Conservateur,15605,30.75
Mississauga--Brampton South/Mississauga--Brampton-Sud,Nirvan Balkissoon N.D.P./N.P.D.,5521,10.88
Mississauga--Brampton South/Mississauga--Brampton-Sud,Grace Yogaretnam Green Party/Parti Vert,1927,3.8
Mississauga--Brampton South/Mississauga--Brampton-Sud,Tim Sullivan Marxist-Leninist/Marxiste-Léniniste,319,0.63
Mississauga East--Cooksville/Mississauga-Est--Cooksville,Albina Guarnieri ** Liberal/Libéral,23530,51.65
Mississauga East--Cooksville/Mississauga-Est--Cooksville,Carl DeFaria Conservative/Conservateur,14326,31.45
Mississauga East--Cooksville/Mississauga-Est--Cooksville,Jim Gill N.D.P./N.P.D.,5180,11.37
Mississauga East--Cooksville/Mississauga-Est--Cooksville,Richard Pietro Green Party/Parti Vert,1393,3.06
Mississauga East--Cooksville/Mississauga-Est--Cooksville,Mohamed Elrofaie Independent/Indépendant,496,1.09
Mississauga East--Cooksville/Mississauga-Est--Cooksville,Sally Wong Christian Heritage Party/Parti de l'Héritage Chrétien,467,1.03
Mississauga East--Cooksville/Mississauga-Est--Cooksville,Pierre Chénier Marxist-Leninist/Marxiste-Léniniste,164,0.36
Mississauga--Erindale,Omar Alghabra Liberal/Libéral,26852,44.81
Mississauga--Erindale,Bob Dechert Conservative/Conservateur,23524,39.26
Mississauga--Erindale,Rupinder Brar N.D.P./N.P.D.,6644,11.09
Mississauga--Erindale,Adam Hunter Green Party/Parti Vert,2613,4.36
Mississauga--Erindale,Ronnie Amyotte Independent/Indépendant,289,0.48
Mississauga South/Mississauga-Sud,Paul Szabo ** Liberal/Libéral,23018,44.17
Mississauga South/Mississauga-Sud,Phil Green Conservative/Conservateur,20888,40.09
Mississauga South/Mississauga-Sud,Mark de Pelham N.D.P./N.P.D.,5607,10.76
Mississauga South/Mississauga-Sud,Brendan Tarry Green Party/Parti Vert,2393,4.59
Mississauga South/Mississauga-Sud,Paul D.J. McMurray Canadian Action/Action canadienne,129,0.25
Mississauga South/Mississauga-Sud,Dagmar Sullivan Marxist-Leninist/Marxiste-Léniniste,74,0.14
Mississauga--Streetsville,Wajid Khan ** Liberal/Libéral,23913,45.95
Mississauga--Streetsville,Raminder Gill Conservative/Conservateur,18121,34.82
Mississauga--Streetsville,James Caron N.D.P./N.P.D.,6929,13.31
Mississauga--Streetsville,Otto Casanova Green Party/Parti Vert,2334,4.48
Mississauga--Streetsville,Peter Creighton PC Party/Parti PC,747,1.44
Nepean--Carleton,Pierre Poilievre ** Conservative/Conservateur,39512,54.97
Nepean--Carleton,Michael Gaffney Liberal/Libéral,20111,27.98
Nepean--Carleton,Laurel Gibbons N.D.P./N.P.D.,8274,11.51
Nepean--Carleton,Lori Gadzala Green Party/Parti Vert,3976,5.53
Newmarket--Aurora,Belinda Stronach ** Liberal/Libéral,27176,46.21
Newmarket--Aurora,Lois Brown Conservative/Conservateur,22376,38.05
Newmarket--Aurora,Ed Chudak N.D.P./N.P.D.,5639,9.59
Newmarket--Aurora,Glenn Hubbers Green Party/Parti Vert,2813,4.78
Newmarket--Aurora,Dorian Baxter PC Party/Parti PC,729,1.24
Newmarket--Aurora,Peter Maloney Canadian Action/Action canadienne,79,0.13
Niagara Falls,Rob Nicholson ** Conservative/Conservateur,23485,40.36
Niagara Falls,Gary Burroughs Liberal/Libéral,20092,34.53
Niagara Falls,Wayne Gates N.D.P./N.P.D.,12209,20.98
Niagara Falls,Kay Green Green Party/Parti Vert,2402,4.13
Niagara West--Glanbrook/Niagara-Ouest--Glanbrook,Dean Allison ** Conservative/Conservateur,27351,47.38
Niagara West--Glanbrook/Niagara-Ouest--Glanbrook,Heather Carter Liberal/Libéral,17712,30.68
Niagara West--Glanbrook/Niagara-Ouest--Glanbrook,Dave Heatley N.D.P./N.P.D.,9251,16.02
Niagara West--Glanbrook/Niagara-Ouest--Glanbrook,Tom Ferguson Green Party/Parti Vert,2284,3.96
Niagara West--Glanbrook/Niagara-Ouest--Glanbrook,David W. Bylsma Christian Heritage Party/Parti de l'Héritage Chrétien,1132,1.96
Nickel Belt,Raymond Bonin ** Liberal/Libéral,19775,43.31
Nickel Belt,Claude Gravelle N.D.P./N.P.D.,17668,38.7
Nickel Belt,Margaret Schwartzentruber Conservative/Conservateur,5732,12.55
Nickel Belt,Mathieu Péron PC Party/Parti PC,1044,2.29
Nickel Belt,Mark McAllister Green Party/Parti Vert,975,2.14
Nickel Belt,Michel D. Ethier Marijuana Party/Parti Marijuana,421,0.92
Nickel Belt,Steve Rutchinski Marxist-Leninist/Marxiste-Léniniste,42,0.09
Nipissing--Timiskaming,Anthony Rota ** Liberal/Libéral,21393,44.69
Nipissing--Timiskaming,Peter Chirico Conservative/Conservateur,16511,34.49
Nipissing--Timiskaming,Dave Fluri N.D.P./N.P.D.,8268,17.27
Nipissing--Timiskaming,Meg Purdy Green Party/Parti Vert,1698,3.55
Northumberland--Quinte West,Rick Norlock Conservative/Conservateur,25833,41.21
Northumberland--Quinte West,Paul Macklin ** Liberal/Libéral,22566,36
Northumberland--Quinte West,Russ Christianson N.D.P./N.P.D.,11334,18.08
Northumberland--Quinte West,Patricia Lawson Green Party/Parti Vert,2946,4.7
Oak Ridges--Markham,Lui Temelkovski ** Liberal/Libéral,35083,47.06
Oak Ridges--Markham,Bob Callow Conservative/Conservateur,28683,38.47
Oak Ridges--Markham,Pamela Courtot N.D.P./N.P.D.,7367,9.88
Oak Ridges--Markham,Steve Armes Green Party/Parti Vert,3423,4.59
Oakville,M. A. Bonnie Brown ** Liberal/Libéral,25892,43.35
Oakville,Terence Young Conservative/Conservateur,25148,42.1
Oakville,Tina Agrell N.D.P./N.P.D.,5815,9.74
Oakville,Laura Domsy Green Party/Parti Vert,2872,4.81
Oshawa,Colin Carrie ** Conservative/Conservateur,20657,38.61
Oshawa,Sid Ryan N.D.P./N.P.D.,17905,33.47
Oshawa,Louise Parkes Liberal/Libéral,12831,23.98
Oshawa,Adam Jobse Green Party/Parti Vert,2019,3.77
Oshawa,David Gershuny Marxist-Leninist/Marxiste-Léniniste,91,0.17
Ottawa Centre/Ottawa-Centre,Paul Dewar N.D.P./N.P.D.,24609,36.94
Ottawa Centre/Ottawa-Centre,Richard Mahoney Liberal/Libéral,19468,29.22
Ottawa Centre/Ottawa-Centre,Keith Fountain Conservative/Conservateur,15105,22.67
Ottawa Centre/Ottawa-Centre,David Chernushenko Green Party/Parti Vert,6765,10.15
Ottawa Centre/Ottawa-Centre,John Andrew Akpata Marijuana Party/Parti Marijuana,387,0.58
Ottawa Centre/Ottawa-Centre,Anwar Syed Independent/Indépendant,121,0.18
Ottawa Centre/Ottawa-Centre,Stuart Ryan Communist/Communiste,102,0.15
Ottawa Centre/Ottawa-Centre,Christian Legeais Marxist-Leninist/Marxiste-Léniniste,69,0.1
Ottawa--Orléans,Royal Galipeau Conservative/Conservateur,25455,41.06
Ottawa--Orléans,Marc Godbout ** Liberal/Libéral,24224,39.08
Ottawa--Orléans,Mark Andrew Leahy N.D.P./N.P.D.,9354,15.09
Ottawa--Orléans,Sarah Samplonius Green Party/Parti Vert,2377,3.83
Ottawa--Orléans,Alain Saint-Yves Independent/Indépendant,578,0.93
Ottawa South/Ottawa-Sud,David McGuinty ** Liberal/Libéral,27158,44.15
Ottawa South/Ottawa-Sud,Allan Cutler Conservative/Conservateur,23028,37.44
Ottawa South/Ottawa-Sud,Henri Sader N.D.P./N.P.D.,8138,13.23
Ottawa South/Ottawa-Sud,John Ford Green Party/Parti Vert,2913,4.74
Ottawa South/Ottawa-Sud,Brad Thomson PC Party/Parti PC,273,0.44
Ottawa--Vanier,Mauril Bélanger ** Liberal/Libéral,23567,42.31
Ottawa--Vanier,Paul Benoit Conservative/Conservateur,15970,28.67
Ottawa--Vanier,Ric Dagenais N.D.P./N.P.D.,12145,21.81
Ottawa--Vanier,Raphaël Thierrin Green Party/Parti Vert,3675,6.6
Ottawa--Vanier,James C. Parsons PC Party/Parti PC,221,0.4
Ottawa--Vanier,Alexandre Legeais Marxist-Leninist/Marxiste-Léniniste,117,0.21
Ottawa West--Nepean/Ottawa-Ouest--Nepean,John Baird Conservative/Conservateur,25607,43.07
Ottawa West--Nepean/Ottawa-Ouest--Nepean,Lee Farnworth Liberal/Libéral,20250,34.06
Ottawa West--Nepean/Ottawa-Ouest--Nepean,Marlene Rivier N.D.P./N.P.D.,9626,16.19
Ottawa West--Nepean/Ottawa-Ouest--Nepean,Neil Adair Green Party/Parti Vert,2941,4.95
Ottawa West--Nepean/Ottawa-Ouest--Nepean,John Pacheco Independent/Indépendant,905,1.52
Ottawa West--Nepean/Ottawa-Ouest--Nepean,Randy Bens Canadian Action/Action canadienne,121,0.2
Oxford,Dave MacKenzie ** Conservative/Conservateur,23140,46.55
Oxford,Greig Mordue Liberal/Libéral,13961,28.08
Oxford,Zoé Kunschner N.D.P./N.P.D.,8639,17.38
Oxford,Ronnee Sykes Green Party/Parti Vert,1566,3.15
Oxford,John Markus Christian Heritage Party/Parti de l'Héritage Chrétien,1434,2.88
Oxford,James Bender Marijuana Party/Parti Marijuana,771,1.55
Oxford,Kaye Sargent Libertarian/Libertarien,204,0.41
Parkdale--High Park,Peggy Nash N.D.P./N.P.D.,20790,40.41
Parkdale--High Park,Sarmite Sam Bulte ** Liberal/Libéral,18489,35.94
Parkdale--High Park,Jurij Klufas Conservative/Conservateur,8777,17.06
Parkdale--High Park,Robert L. Rishchynski Green Party/Parti Vert,2840,5.52
Parkdale--High Park,Terry Parker Marijuana Party/Parti Marijuana,311,0.6
Parkdale--High Park,Lorne Gershuny Marxist-Leninist/Marxiste-Léniniste,124,0.24
Parkdale--High Park,Beverly Bernardo No Affiliation/Aucune appartenance,119,0.23
Parry Sound--Muskoka,Tony Clement Conservative/Conservateur,18513,40.1
Parry Sound--Muskoka,Andy Mitchell ** Liberal/Libéral,18485,40.04
Parry Sound--Muskoka,Jo-Anne Boulding N.D.P./N.P.D.,5472,11.85
Parry Sound--Muskoka,Glen Hodgson Green Party/Parti Vert,3701,8.02
Perth--Wellington,Gary Schellenberger ** Conservative/Conservateur,22004,46.14
Perth--Wellington,David Cunningham Liberal/Libéral,12301,25.79
Perth--Wellington,Keith Dinicol N.D.P./N.P.D.,8876,18.61
Perth--Wellington,John Day Cowling Green Party/Parti Vert,3117,6.54
Perth--Wellington,Irma DeVries Christian Heritage Party/Parti de l'Héritage Chrétien,1396,2.93
Peterborough,Dean Del Mastro Conservative/Conservateur,22774,35.9
Peterborough,Diane Lloyd Liberal/Libéral,20532,32.37
Peterborough,Linda Slavin N.D.P./N.P.D.,16286,25.68
Peterborough,Brent Wood Green Party/Parti Vert,3205,5.05
Peterborough,Aiden Wiechula Marijuana Party/Parti Marijuana,455,0.72
Peterborough,Bob Bowers Independent/Indépendant,179,0.28
Pickering--Scarborough East/Pickering--Scarborough-Est,Dan McTeague ** Liberal/Libéral,27719,52.68
Pickering--Scarborough East/Pickering--Scarborough-Est,Tim Dobson Conservative/Conservateur,16693,31.73
Pickering--Scarborough East/Pickering--Scarborough-Est,Gary Dale N.D.P./N.P.D.,6090,11.57
Pickering--Scarborough East/Pickering--Scarborough-Est,Jeff Brownridge Green Party/Parti Vert,1869,3.55
Pickering--Scarborough East/Pickering--Scarborough-Est,Pedro Gonsalves Independent/Indépendant,176,0.33
Pickering--Scarborough East/Pickering--Scarborough-Est,Chai Kalevar Canadian Action/Action canadienne,70,0.13
Prince Edward--Hastings,Daryl Kramp ** Conservative/Conservateur,27787,48.67
Prince Edward--Hastings,Bob Vaughan Liberal/Libéral,18034,31.58
Prince Edward--Hastings,Michael McMahon N.D.P./N.P.D.,8474,14.84
Prince Edward--Hastings,Joseph Sahadat Green Party/Parti Vert,2386,4.18
Prince Edward--Hastings,Tim Hickey Independent/Indépendant,416,0.73
Renfrew--Nipissing--Pembroke,Cheryl Gallant ** Conservative/Conservateur,29923,57.69
Renfrew--Nipissing--Pembroke,Don Lindsay Liberal/Libéral,12532,24.16
Renfrew--Nipissing--Pembroke,Sue McSheffrey N.D.P./N.P.D.,6509,12.55
Renfrew--Nipissing--Pembroke,Gordon Scott McLeod Green Party/Parti Vert,1605,3.09
Renfrew--Nipissing--Pembroke,Paul Kelly Independent/Indépendant,1304,2.51
Richmond Hill,Bryon Wilfert ** Liberal/Libéral,27837,53.58
Richmond Hill,Joe Di Paola Conservative/Conservateur,16564,31.88
Richmond Hill,Wess Dowsett N.D.P./N.P.D.,5176,9.96
Richmond Hill,Tim Rudkins Green Party/Parti Vert,2379,4.58
St. Catharines,Rick Dykstra Conservative/Conservateur,21669,37.47
St. Catharines,Walt Lastewka ** Liberal/Libéral,21423,37.05
St. Catharines,Jeff Burch N.D.P./N.P.D.,11848,20.49
St. Catharines,Jim Fannon Green Party/Parti Vert,2305,3.99
St. Catharines,Bill Bylsma Christian Heritage Party/Parti de l'Héritage Chrétien,481,0.83
St. Catharines,Elaine Couto Marxist-Leninist/Marxiste-Léniniste,101,0.17
St. Paul's,Carolyn Bennett ** Liberal/Libéral,29295,50.26
St. Paul's,Peter Kent Conservative/Conservateur,15021,25.77
St. Paul's,Paul Summerville N.D.P./N.P.D.,11189,19.2
St. Paul's,Kevin Farmer Green Party/Parti Vert,2785,4.78
Sarnia--Lambton,Pat Davidson Conservative/Conservateur,21841,40.98
Sarnia--Lambton,Roger Gallaway ** Liberal/Libéral,17649,33.11
Sarnia--Lambton,Greg Agar N.D.P./N.P.D.,10673,20.02
Sarnia--Lambton,Mike Jacobs Green Party/Parti Vert,1712,3.21
Sarnia--Lambton,Gary De Boer Christian Heritage Party/Parti de l'Héritage Chrétien,1108,2.08
Sarnia--Lambton,John Elliott Independent/Indépendant,316,0.59
Sault Ste. Marie,Tony Martin ** N.D.P./N.P.D.,17979,38.88
Sault Ste. Marie,Christian Provenzano Liberal/Libéral,15825,34.22
Sault Ste. Marie,Ken Walker Conservative/Conservateur,11099,24
Sault Ste. Marie,Mark Viitala Green Party/Parti Vert,1056,2.28
Sault Ste. Marie,Guy Dumas FPNP/FPNP,225,0.49
Sault Ste. Marie,Mike Taffarel Marxist-Leninist/Marxiste-Léniniste,59,0.13
Scarborough--Agincourt,Jim Karygiannis ** Liberal/Libéral,28065,62.59
Scarborough--Agincourt,Bill Redwood Conservative/Conservateur,10684,23.83
Scarborough--Agincourt,David Robertson N.D.P./N.P.D.,4969,11.08
Scarborough--Agincourt,Casey Maple Green Party/Parti Vert,1120,2.5
Scarborough Centre/Scarborough-Centre,John Cannis ** Liberal/Libéral,23332,55.38
Scarborough Centre/Scarborough-Centre,Roxanne James Conservative/Conservateur,11522,27.35
Scarborough Centre/Scarborough-Centre,Dorothy Laxton N.D.P./N.P.D.,5884,13.96
Scarborough Centre/Scarborough-Centre,Andrew Strachan Green Party/Parti Vert,1396,3.31
Scarborough--Guildwood,John McKay ** Liberal/Libéral,21877,53.26
Scarborough--Guildwood,Pauline Browes Conservative/Conservateur,11790,28.7
Scarborough--Guildwood,Peter Campbell N.D.P./N.P.D.,5847,14.23
Scarborough--Guildwood,Mike Flanagan Green Party/Parti Vert,1235,3.01
Scarborough--Guildwood,Farooq Khan Independent/Indépendant,150,0.37
Scarborough--Guildwood,Brenda Thompson Canadian Action/Action canadienne,98,0.24
Scarborough--Guildwood,Andrew C. Thomas Independent/Indépendant,82,0.2
Scarborough--Rouge River,Derek Lee ** Liberal/Libéral,30285,65.62
Scarborough--Rouge River,Jerry Bance Conservative/Conservateur,9432,20.44
Scarborough--Rouge River,Andrew Brett N.D.P./N.P.D.,4972,10.77
Scarborough--Rouge River,Serge Abbat Green Party/Parti Vert,754,1.63
Scarborough--Rouge River,Yaqoob Khan Independent/Indépendant,467,1.01
Scarborough--Rouge River,Alan Mercer Libertarian/Libertarien,243,0.53
Scarborough Southwest/Scarborough-Sud-Ouest,Tom Wappel ** Liberal/Libéral,19930,47.83
Scarborough Southwest/Scarborough-Sud-Ouest,Vincent Veerasuntharam Conservative/Conservateur,10017,24.04
Scarborough Southwest/Scarborough-Sud-Ouest,Dan Harris N.D.P./N.P.D.,9626,23.1
Scarborough Southwest/Scarborough-Sud-Ouest,Valery Philip Green Party/Parti Vert,1827,4.38
Scarborough Southwest/Scarborough-Sud-Ouest,Trevor Sutton Independent/Indépendant,147,0.35
Scarborough Southwest/Scarborough-Sud-Ouest,Elizabeth Rowley Communist/Communiste,120,0.29
Simcoe--Grey,Helena Guergis ** Conservative/Conservateur,30135,49.76
Simcoe--Grey,Elizabeth Kirley Liberal/Libéral,18689,30.86
Simcoe--Grey,Katy Austin N.D.P./N.P.D.,6784,11.2
Simcoe--Grey,Peter Ellis Green Party/Parti Vert,3372,5.57
Simcoe--Grey,Peter Vander Zaag Christian Heritage Party/Parti de l'Héritage Chrétien,1585,2.62
Simcoe North/Simcoe-Nord,Bruce Stanton Conservative/Conservateur,23266,40.43
Simcoe North/Simcoe-Nord,Karen Graham Liberal/Libéral,22078,38.37
Simcoe North/Simcoe-Nord,Jen Hill N.D.P./N.P.D.,8132,14.13
Simcoe North/Simcoe-Nord,Sandy Agnew Green Party/Parti Vert,3451,6
Simcoe North/Simcoe-Nord,Adrian Peter Kooger Christian Heritage Party/Parti de l'Héritage Chrétien,617,1.07
Stormont--Dundas--South Glengarry,Guy Lauzon ** Conservative/Conservateur,28014,54.73
Stormont--Dundas--South Glengarry,Tom Manley Liberal/Libéral,13906,27.17
Stormont--Dundas--South Glengarry,Elaine MacDonald N.D.P./N.P.D.,6892,13.46
Stormont--Dundas--South Glengarry,Doug Beards Green Party/Parti Vert,1713,3.35
Stormont--Dundas--South Glengarry,Carson Chisholm Christian Heritage Party/Parti de l'Héritage Chrétien,663,1.3
Sudbury,Diane Marleau ** Liberal/Libéral,19809,41.57
Sudbury,Gerry McIntaggart N.D.P./N.P.D.,15225,31.95
Sudbury,Kevin Serviss Conservative/Conservateur,10332,21.68
