district,name,votes,percent_votes
47011,Clint Davidson NDP-New Democratic Party/NPD-Nouveau Parti démocratique,7898,24.36
47011,Patricia Zipchen Liberal/Libéral,4020,12.4
47011,Tobi-Dawne Smith Green Party/Parti Vert,2182,6.73
47012,Ed Komarnicki ** Conservative/Conservateur,19293,70.49
47012,Raquel Fletcher NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4599,16.8
47012,Marlin Belt Liberal/Libéral,1834,6.7
47012,Bob Deptuck Green Party/Parti Vert,1643,6
47013,Ralph Goodale ** Liberal/Libéral,17028,46.08
47013,Michelle Hunter Conservative/Conservateur,12798,34.64
47013,Stephen Moore NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5418,14.66
47013,George-Richard Wooldridge Green Party/Parti Vert,1706,4.62
47014,Garry Breitkreuz ** Conservative/Conservateur,19824,68.03
47014,Doug Ottenbreit NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6076,20.85
47014,Jen Antony Green Party/Parti Vert,1664,5.71
47014,Bryan H. Bell Liberal/Libéral,1578,5.41
48006,Lee Richardson ** Conservative/Conservateur,26085,55.6
48006,Heesung Kim Liberal/Libéral,8402,17.91
48006,Natalie Odd Green Party/Parti Vert,7778,16.58
48006,Tyler Kinch NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4229,9.01
48006,Antony Tony Grochowski Independent/Indépendant,420,0.9
48003,Jim Prentice ** Conservative/Conservateur,27361,56.54
48003,John Chan NDP-New Democratic Party/NPD-Nouveau Parti démocratique,7413,15.32
48003,Eric Donovan Green Party/Parti Vert,7392,15.27
48003,Doug James Liberal/Libéral,5699,11.78
48003,Jason E. McNeil Libertarian/Libertarien,345,0.71
48003,Peggy Askin Marxist-Leninist/Marxiste-Léniniste,184,0.38
48002,Deepak Obhrai ** Conservative/Conservateur,21311,66.47
48002,Ian Vaughan NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3768,11.75
48002,Nathan David Coates Green Party/Parti Vert,3403,10.61
48002,Bernie Kennedy Liberal/Libéral,3255,10.15
48002,Jason Devine Communist/Communiste,323,1.01
48004,Devinder Shory Conservative/Conservateur,18917,51.52
48004,Sanam S. Kang Liberal/Libéral,7433,20.24
48004,Roger Richard No Affiliation/Aucune appartenance,4836,13.17
48004,Vinay Dey NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3279,8.93
48004,Abeed Monty Ahmad Green Party/Parti Vert,2045,5.57
48004,Daniel Blanchard Marxist-Leninist/Marxiste-Léniniste,211,0.57
48005,Diane Ablonczy ** Conservative/Conservateur,35029,69.62
48005,Anoush Newman Liberal/Libéral,6657,13.23
48005,Tony Hajj Green Party/Parti Vert,4685,9.31
48005,Stephanie Sundberg NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3941,7.83
48007,Jason Kenney ** Conservative/Conservateur,41425,73.89
48007,Margaret Chandler Green Party/Parti Vert,5736,10.23
48007,Brad Carroll Liberal/Libéral,4878,8.7
48007,Chris Willott NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4024,7.18
48008,Stephen Harper ** Conservative/Conservateur,38548,72.96
48008,Marlene Lamontagne Liberal/Libéral,4918,9.31
48008,Kelly Christie Green Party/Parti Vert,4743,8.98
48008,Holly Heffernan NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4102,7.76
48008,Dennis Young Libertarian/Libertarien,265,0.5
48008,Larry R. Heather Christian Heritage Party/Parti de l'Héritage Chrétien,256,0.48
48009,Rob Anders ** Conservative/Conservateur,34579,57.36
48009,Jennifer Pollock Liberal/Libéral,13204,21.9
48009,Randy Weeks Green Party/Parti Vert,6722,11.15
48009,Teale Phelps Bondaroff NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3832,6.36
48009,Kirk Schmidt Independent/Indépendant,1790,2.97
48009,André Vachon Marxist-Leninist/Marxiste-Léniniste,155,0.26
48010,Kevin Sorenson ** Conservative/Conservateur,39342,82.03
48010,Ellen Parker NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3783,7.89
48010,Kaitlin Kettenbach Green Party/Parti Vert,2875,5.99
48010,Sharon L. Howe Liberal/Libéral,1958,4.08
48012,Laurie Hawn ** Conservative/Conservateur,22634,49.04
48012,Jim Wachowich Liberal/Libéral,12661,27.43
48012,Donna Martyn NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6912,14.98
48012,David James Parker Green Party/Parti Vert,3746,8.12
48012,Peggy Morton Marxist-Leninist/Marxiste-Léniniste,203,0.44
48013,Peter Goldring ** Conservative/Conservateur,21487,51.32
48013,Ray Martin NDP-New Democratic Party/NPD-Nouveau Parti démocratique,13318,31.81
48013,Stephanie Laskoski Liberal/Libéral,4578,10.93
48013,Trey Capnerhurst Green Party/Parti Vert,2488,5.94
48014,James Rajotte ** Conservative/Conservateur,33174,63.21
48014,Donna Lynn Smith Liberal/Libéral,9234,17.59
48014,Hana Razga NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5994,11.42
48014,Valerie Kennedy Green Party/Parti Vert,4081,7.78
48011,Mike Lake ** Conservative/Conservateur,25130,60.32
48011,Indira Saroya Liberal/Libéral,7709,18.51
48011,Mike Butler NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6297,15.12
48011,David Allan Hrushka Green Party/Parti Vert,2366,5.68
48011,Naomi Rankin Communist/Communiste,157,0.38
48015,Brent Rathgeber Conservative/Conservateur,31436,61.65
48015,Dave Burkhart NDP-New Democratic Party/NPD-Nouveau Parti démocratique,8045,15.78
48015,Sam Sleiman Liberal/Libéral,7441,14.59
48015,Peter Johnston Green Party/Parti Vert,4072,7.99
48016,Tim Uppal Conservative/Conservateur,17628,35.84
48016,James Ford Independent/Indépendant,15960,32.45
48016,Brian LaBelle NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6339,12.89
48016,Rick Szostak Liberal/Libéral,5575,11.34
48016,Nina Erfani Green Party/Parti Vert,3678,7.48
48017,Rona Ambrose ** Conservative/Conservateur,36402,68.55
48017,Barb Phillips NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6627,12.48
48017,Chris Austin Liberal/Libéral,6099,11.49
48017,Wendy Walker Green Party/Parti Vert,3975,7.49
48018,Linda Duncan NDP-New Democratic Party/NPD-Nouveau Parti démocratique,20103,42.58
48018,Rahim Jaffer ** Conservative/Conservateur,19640,41.6
48018,Claudette Roy Liberal/Libéral,4279,9.06
48018,Jane Thrall Green Party/Parti Vert,3040,6.44
48018,Kevan Hunter Marxist-Leninist/Marxiste-Léniniste,147,0.31
48001,Brian Jean ** Conservative/Conservateur,17160,67.12
48001,Mark Voyageur NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3300,12.91
48001,John Webb Liberal/Libéral,2710,10.6
48001,Dylan Richards Green Party/Parti Vert,1628,6.37
48001,Shawn Reimer Independent/Indépendant,350,1.37
48001,John Malcolm FPNP/FPNP,233,0.91
48001,Jacob Strydhorst Christian Heritage Party/Parti de l'Héritage Chrétien,186,0.73
48019,Rick Casson ** Conservative/Conservateur,31714,66.96
48019,Mark Sandilands NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6733,14.22
48019,Michael Joseph Cormican Liberal/Libéral,4404,9.3
48019,Amanda Swagar Green Party/Parti Vert,3420,7.22
48019,Geoffrey Capp Christian Heritage Party/Parti de l'Héritage Chrétien,1094,2.31
48020,Ted Menzies ** Conservative/Conservateur,35328,77.36
48020,Jared McCollum Green Party/Parti Vert,4161,9.11
48020,Stan Knowlton NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3053,6.69
48020,Isabel Paynter Liberal/Libéral,2703,5.92
48020,Marc Slingerland Christian Heritage Party/Parti de l'Héritage Chrétien,422,0.92
48021,LaVar Payne Conservative/Conservateur,26950,70.87
48021,Wally Regehr NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4187,11.01
48021,Bev Botter Liberal/Libéral,2639,6.94
48021,Kevin Dodd Green Party/Parti Vert,2338,6.15
48021,Dean Shock Independent/Indépendant,971,2.55
48021,David S. Patrick Independent/Indépendant,580,1.53
48021,Frans Vandestroet Christian Heritage Party/Parti de l'Héritage Chrétien,363,0.95
48022,Chris Warkentin ** Conservative/Conservateur,29550,69.51
48022,Adele Boucher Rymhs NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6124,14.41
48022,Jennifer Villebrun Green Party/Parti Vert,3303,7.77
48022,Liliane Maisonneuve Liberal/Libéral,2843,6.69
48022,Edwin Siggelkow CAP/PAC,373,0.88
48022,Mélanie Simard Libertarian/Libertarien,316,0.74
48023,Earl Dreeshen Conservative/Conservateur,33226,73.24
48023,Stuart Somerville NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5040,11.11
48023,Evan Bedford Green Party/Parti Vert,4239,9.34
48023,Garfield Marks Liberal/Libéral,2863,6.31
48024,Leon Benoit ** Conservative/Conservateur,34493,77.09
48024,Ray Stone NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4230,9.45
48024,William Munsey Green Party/Parti Vert,3676,8.22
48024,Adam Campbell Liberal/Libéral,2345,5.24
48025,Brian Storseth ** Conservative/Conservateur,27338,72.71
48025,Della Drury NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3809,10.13
48025,Leila Houle Liberal/Libéral,3418,9.09
48025,Aden Murphy Green Party/Parti Vert,2522,6.71
48025,Sip Hofstede Christian Heritage Party/Parti de l'Héritage Chrétien,510,1.36
48026,Blaine Calkins ** Conservative/Conservateur,32528,77.14
48026,Tim Robson NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3636,8.62
48026,Les Parsons Green Party/Parti Vert,3395,8.05
48026,Rita Katherine Dillon Liberal/Libéral,2362,5.6
48026,Shawn Mann CAP/PAC,249,0.59
48027,Blake Richards Conservative/Conservateur,36869,72.92
48027,Lisa Fox Green Party/Parti Vert,6390,12.64
48027,Jeff Horvath NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4169,8.24
48027,Jenn Turcott Liberal/Libéral,2890,5.72
48027,Krista Zoobkoff Libertarian/Libertarien,246,0.49
48028,Rob Merrifield ** Conservative/Conservateur,26863,71.85
48028,Ken Kuzminski NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4587,12.27
48028,Monika Schaefer Green Party/Parti Vert,3437,9.19
48028,Mohamed El-Rafih Liberal/Libéral,1489,3.98
48028,John M. Wierenga Christian Heritage Party/Parti de l'Héritage Chrétien,606,1.62
48028,Melissa Brade CAP/PAC,408,1.09
59001,Ed Fast ** Conservative/Conservateur,30853,63.32
59001,Lionel Dominique Traverse Liberal/Libéral,7933,16.28
59001,Bonnie Rai NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6444,13.22
59001,Karen Durant Green Party/Parti Vert,3141,6.45
59001,Tim Felger Radical Marijuana/Radical Marijuana,358,0.73
59026,Alex Atamanenko ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,22693,47.51
59026,Rob Zandee Conservative/Conservateur,17122,35.85
59026,Andy Morel Green Party/Parti Vert,4573,9.57
59026,Brenda Jagpal Liberal/Libéral,3292,6.89
59026,Brian Sproule Marxist-Leninist/Marxiste-Léniniste,80,0.17
59002,Bill Siksay ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,17937,37.94
59002,Ronald Leung Conservative/Conservateur,17139,36.25
59002,Bill Cunningham Liberal/Libéral,9177,19.41
59002,Doug Perry Green Party/Parti Vert,2822,5.97
59002,George Gidora Communist/Communiste,203,0.43
59003,Peter Julian ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,20145,46.5
59003,Sam Rakhra Conservative/Conservateur,13150,30.35
59003,Gerry Lenoski Liberal/Libéral,6681,15.42
59003,Carrie McLaren Green Party/Parti Vert,3067,7.08
59003,Ismet Yetisen Libertarian/Libertarien,186,0.43
59003,Joseph Theriault Marxist-Leninist/Marxiste-Léniniste,96,0.22
59004,Dick Harris ** Conservative/Conservateur,22637,55.39
59004,Bev Collins NDP-New Democratic Party/NPD-Nouveau Parti démocratique,10581,25.89
59004,Drew Adamick Liberal/Libéral,4309,10.54
59004,Amber Van Drielen Green Party/Parti Vert,2614,6.4
59004,Douglas Gook Independent/Indépendant,729,1.78
59005,Chuck Strahl ** Conservative/Conservateur,29198,62.32
59005,Helen Kormendy NDP-New Democratic Party/NPD-Nouveau Parti démocratique,8791,18.76
59005,Barbara Lebeau Green Party/Parti Vert,4107,8.77
59005,Myra Sweeney Liberal/Libéral,3990,8.52
59005,Harold J. Ludwig Christian Heritage Party/Parti de l'Héritage Chrétien,653,1.39
59005,Dorothy-Jean O'Donnell Marxist-Leninist/Marxiste-Léniniste,113,0.24
59006,John Cummins ** Conservative/Conservateur,26252,55.75
59006,Dana L. Miller Liberal/Libéral,10371,22.02
59006,Szilvia Barna NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6803,14.45
59006,Matthew Laine Green Party/Parti Vert,3663,7.78
59008,Keith Martin ** Liberal/Libéral,20042,34.18
59008,Troy DeSouza Conservative/Conservateur,19974,34.07
59008,Jennifer Burgis NDP-New Democratic Party/NPD-Nouveau Parti démocratique,13322,22.72
59008,Brian G. Gordon Green Party/Parti Vert,4854,8.28
59008,Philip G. Ney Independent/Indépendant,309,0.53
59008,Brad Rhodes CAP/PAC,130,0.22
59009,Nina Grewal ** Conservative/Conservateur,21389,44.7
59009,Brenda Locke Liberal/Libéral,12502,26.13
59009,Nao Fernando NDP-New Democratic Party/NPD-Nouveau Parti démocratique,10916,22.81
59009,Brian Newbold Green Party/Parti Vert,3045,6.36
59010,Cathy McLeod Conservative/Conservateur,25209,46.16
59010,Michael Crawford NDP-New Democratic Party/NPD-Nouveau Parti démocratique,19601,35.89
59010,Ken Sommerfeld Liberal/Libéral,5375,9.84
59010,Donovan Grube Cavers Green Party/Parti Vert,4430,8.11
59011,Ron Cannan ** Conservative/Conservateur,31907,55.94
59011,Tish Lakes NDP-New Democratic Party/NPD-Nouveau Parti démocratique,8624,15.12
59011,Diana Cabott Liberal/Libéral,8469,14.85
59011,Angela Reid Green Party/Parti Vert,7821,13.71
59011,Mark Haley Communist/Communiste,218,0.38
59012,Jim Abbott ** Conservative/Conservateur,23402,59.59
59012,Leon R. Pendleton NDP-New Democratic Party/NPD-Nouveau Parti démocratique,8892,22.64
59012,Ralph Moore Green Party/Parti Vert,3933,10.02
59012,Betty Aitchison Liberal/Libéral,3044,7.75
59013,Mark Warawa ** Conservative/Conservateur,32594,61.46
59013,Andrew Claxton NDP-New Democratic Party/NPD-Nouveau Parti démocratique,8898,16.78
59013,Jake Gray Liberal/Libéral,5888,11.1
59013,Patrick Meyer Green Party/Parti Vert,5059,9.54
59013,Ron Gray Christian Heritage Party/Parti de l'Héritage Chrétien,594,1.12
59014,James Lunney ** Conservative/Conservateur,28930,46.68
59014,Zeni Maartman NDP-New Democratic Party/NPD-Nouveau Parti démocratique,19680,31.75
59014,John Fryer Green Party/Parti Vert,7457,12.03
59014,Richard Pesik Liberal/Libéral,5578,9
59014,Frank Wagner Christian Heritage Party/Parti de l'Héritage Chrétien,176,0.28
59014,Barbara Biley Marxist-Leninist/Marxiste-Léniniste,155,0.25
59015,Jean Crowder ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,27454,45.17
59015,Reed Elley Conservative/Conservateur,22844,37.59
59015,Christina Knighton Green Party/Parti Vert,5816,9.57
59015,Brian Scott Liberal/Libéral,4483,7.38
59015,Jack East Marxist-Leninist/Marxiste-Léniniste,182,0.3
59016,Sukh Dhaliwal ** Liberal/Libéral,16481,36.42
59016,Sandeep Pandher Conservative/Conservateur,13988,30.91
59016,Teresa Townsley NDP-New Democratic Party/NPD-Nouveau Parti démocratique,11824,26.13
59016,Liz Walker Green Party/Parti Vert,2533,5.6
59016,James William Miller-Cousineau Independent/Indépendant,179,0.4
59016,John Shavluk Independent/Indépendant,126,0.28
59016,Harjit Daudharia Communist/Communiste,121,0.27
59017,Dawn Black ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,20787,41.83
59017,Yonah Martin Conservative/Conservateur,19299,38.84
59017,Michelle Hassen Liberal/Libéral,5615,11.3
59017,Marshall Smith Green Party/Parti Vert,3574,7.19
59017,Lewis C. Dahlby Libertarian/Libertarien,314,0.63
59017,Roland Verrier Marxist-Leninist/Marxiste-Léniniste,103,0.21
59019,Andrew Saxton Conservative/Conservateur,24371,42.26
59019,Don Bell ** Liberal/Libéral,21551,37.37
59019,Jim Stephenson Green Party/Parti Vert,6168,10.69
59019,Michael Charrois NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5417,9.39
59019,Tunya Audain Libertarian/Libertarien,166,0.29
59020,Stockwell Day ** Conservative/Conservateur,28765,58.13
59020,Ralph Poynting NDP-New Democratic Party/NPD-Nouveau Parti démocratique,8236,16.64
59020,Dan Bouchard Green Party/Parti Vert,6603,13.34
59020,Valerie Hallford Liberal/Libéral,5883,11.89
59018,Colin Mayes ** Conservative/Conservateur,28002,51.72
59018,Alice Brown NDP-New Democratic Party/NPD-Nouveau Parti démocratique,10664,19.7
59018,Huguette Allen Green Party/Parti Vert,9368,17.3
59018,Janna Francis Liberal/Libéral,5414,10
59018,Gordie Campbell No Affiliation/Aucune appartenance,416,0.77
59018,Darren Seymour CAP/PAC,278,0.51
59007,Randy Kamp ** Conservative/Conservateur,26512,51.81
59007,Mike Bocking NDP-New Democratic Party/NPD-Nouveau Parti démocratique,16894,33.01
59007,Mike Gildersleeve Green Party/Parti Vert,3833,7.49
59007,Dan Olson Liberal/Libéral,3394,6.63
59007,Jeff Monds Libertarian/Libertarien,300,0.59
59007,Evans Nicholson Independent/Indépendant,137,0.27
59007,Chum Richardson Independent/Indépendant,101,0.2
59021,James Moore ** Conservative/Conservateur,25535,54.61
59021,Zoë Royer NDP-New Democratic Party/NPD-Nouveau Parti démocratique,10418,22.28
59021,Ron McKinnon Liberal/Libéral,6918,14.79
59021,Rod Brindamour Green Party/Parti Vert,3568,7.63
59021,Rob Gillespie Libertarian/Libertarien,321,0.69
59022,Jay Hill ** Conservative/Conservateur,22325,63.59
59022,Betty Bekkering NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6170,17.58
59022,Hilary Crowley Green Party/Parti Vert,3656,10.41
59022,Lindsay Gidney Liberal/Libéral,2954,8.41
59023,Alice Wong Conservative/Conservateur,21359,49.81
59023,Raymond Chan ** Liberal/Libéral,13221,30.83
59023,Dale Jackaman NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5059,11.8
59023,Michael Anthony Wolfe Green Party/Parti Vert,2753,6.42
59023,Wei Ping Chen Independent/Indépendant,395,0.92
59023,Dobie Yiu-Chung To Independent/Indépendant,91,0.21
59024,Gary Lunn ** Conservative/Conservateur,27991,43.42
59024,Briony Penn Liberal/Libéral,25366,39.35
59024,Andrew Lewis Green Party/Parti Vert,6742,10.46
59024,Julian West NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3667,5.69
59024,Dale P. Leier Libertarian/Libertarien,246,0.38
59024,Patricia O'Brien WBP/WBP,195,0.3
59024,Jeremy Arney CAP/PAC,139,0.22
59024,Dan Moreau Christian Heritage Party/Parti de l'Héritage Chrétien,114,0.18
59025,Nathan Cullen ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,17219,49.84
59025,Sharon Smith Conservative/Conservateur,12561,36.36
59025,Corinna Morhart Liberal/Libéral,1916,5.55
59025,Hondo Arendt Green Party/Parti Vert,1613,4.67
59025,Rod Taylor Christian Heritage Party/Parti de l'Héritage Chrétien,1125,3.26
59025,Mary-Etta Goodacre CAP/PAC,112,0.32
59027,Russ Hiebert ** Conservative/Conservateur,31216,56.65
59027,Judy Higginbotham Liberal/Libéral,11515,20.9
59027,Peter Prontzos NDP-New Democratic Party/NPD-Nouveau Parti démocratique,7146,12.97
59027,David Blair Green Party/Parti Vert,4951,8.99
59027,Brian Marlatt PC Party/Parti PC,273,0.5
59028,Dona Cadman Conservative/Conservateur,13714,39.37
59028,Rachid Arab NDP-New Democratic Party/NPD-Nouveau Parti démocratique,12608,36.2
59028,Marc Muhammad Liberal/Libéral,5227,15.01
59028,Dan Kashagama Green Party/Parti Vert,1925,5.53
59028,Kevin Pielak Christian Heritage Party/Parti de l'Héritage Chrétien,484,1.39
59028,Alex Joehl Libertarian/Libertarien,347,1
59028,Bernadette Keenan Independent/Indépendant,271,0.78
59028,Nikolas Langlands PC Party/Parti PC,152,0.44
59028,Psam Frank CAP/PAC,105,0.3
59029,Hedy Fry ** Liberal/Libéral,19506,34.51
59029,Lorne Mayencourt Conservative/Conservateur,14188,25.1
59029,Michael Byers NDP-New Democratic Party/NPD-Nouveau Parti démocratique,12047,21.31
59029,Adriane Carr Green Party/Parti Vert,10354,18.32
59029,John Clarke Libertarian/Libertarien,340,0.6
59029,Michael Hill Marxist-Leninist/Marxiste-Léniniste,94,0.17
59030,Libby Davies ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,22506,54.4
59030,Ken Low Liberal/Libéral,7127,17.23
59030,Ryan Warawa Conservative/Conservateur,6432,15.55
59030,Mike Carr Green Party/Parti Vert,4708,11.38
59030,Betty Krawczyk Work Less Party/Work Less Party,425,1.03
59030,Anne Jamieson Marxist-Leninist/Marxiste-Léniniste,171,0.41
59031,John Duncan Conservative/Conservateur,25963,45.78
59031,Catherine Bell ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,23466,41.38
59031,Philip Stone Green Party/Parti Vert,4544,8.01
59031,Geoff Fleischer Liberal/Libéral,2380,4.2
59031,Jason Draper Independent/Indépendant,362,0.64
59032,Don Davies NDP-New Democratic Party/NPD-Nouveau Parti démocratique,15933,35.18
59032,Wendy Yuan Liberal/Libéral,13164,29.06
59032,Salomon Rayek Conservative/Conservateur,12419,27.42
59032,Doug Warkentin Green Party/Parti Vert,3031,6.69
59032,Matt Kadioglu Libertarian/Libertarien,309,0.68
59032,Kimball Cariou Communist/Communiste,291,0.64
59032,Donna Petersen Marxist-Leninist/Marxiste-Léniniste,149,0.33
59033,Joyce Murray ** Liberal/Libéral,25393,45.59
59033,Deborah Meredith Conservative/Conservateur,20561,36.92
59033,Dan Grice Green Party/Parti Vert,4916,8.83
59033,David Caplan NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4493,8.07
59033,Norris Barens Libertarian/Libertarien,333,0.6
59034,Ujjal Dosanjh ** Liberal/Libéral,16110,38.49
59034,Wai Young Conservative/Conservateur,16090,38.44
59034,Ann Chambers NDP-New Democratic Party/NPD-Nouveau Parti démocratique,7376,17.62
59034,Csaba Gulyas Green Party/Parti Vert,2065,4.93
59034,Charles Boylan Marxist-Leninist/Marxiste-Léniniste,211,0.5
59035,Denise Savoie ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,26443,44.61
59035,Jack McClintock Conservative/Conservateur,16337,27.56
59035,Anne Park Shannon Liberal/Libéral,10006,16.88
59035,Adam Saab Green Party/Parti Vert,6252,10.55
59035,John Cooper Christian Heritage Party/Parti de l'Héritage Chrétien,237,0.4
59036,John Weston Conservative/Conservateur,26949,44.57
59036,Ian Sutherland Liberal/Libéral,16069,26.57
59036,Bill Forst NDP-New Democratic Party/NPD-Nouveau Parti démocratique,8728,14.43
59036,Blair Wilson ** Green Party/Parti Vert,8723,14.43
60001,Larry Bagnell ** Liberal/Libéral,6715,45.8
60001,Darrell Pasloski Conservative/Conservateur,4788,32.66
60001,John Streicker Green Party/Parti Vert,1881,12.83
60001,Ken Bolton NDP-New Democratic Party/NPD-Nouveau Parti démocratique,1276,8.7
61001,Dennis Bevington ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5669,41.45
61001,Brendan Bell Conservative/Conservateur,5146,37.63
61001,Gabrielle Mackenzie-Scott Liberal/Libéral,1858,13.58
61001,Sam Gamble Green Party/Parti Vert,752,5.5
61001,Noeline Villebrun FPNP/FPNP,252,1.84
62001,Leona Aglukkaq Conservative/Conservateur,2815,34.92
62001,Kirt Kootoo Ejesiak Liberal/Libéral,2349,29.14
62001,Paul Irngaut NDP-New Democratic Party/NPD-Nouveau Parti démocratique,2228,27.64
62001,Peter Ittinuar Green Party/Parti Vert,669,8.3
